id, 2dx, 2dy, label, color, size
0, 0.04322332143783569, -0.07484127581119537, accountant, 9.26, 20
1, 0.11239806562662125, -0.11983717232942581, administrator, 10.9, 20
2, 0.10973916202783585, -0.04983913153409958, advisor, 13.37, 20
3, -0.16741494834423065, -0.13870422542095184, appraiser, 20.33, 20
4, -0.00502195255830884, 0.02745494619011879, architect, 2.83, 20
5, 0.06954708695411682, 0.018521079793572426, auditor, 28.04, 20
6, 0.02904781699180603, -0.14731279015541077, baker, 8.93, 20
7, -0.006889407988637686, -0.14730779826641083, bartender, 20.42, 20
8, 0.17556193470954895, 0.08401360362768173, broker, 13.62, 20
9, 0.0763317197561264, 0.03869897127151489, carpenter, 11.99, 20
10, -0.1815401166677475, -0.017197929322719574, cashier, 67.46, 20
11, 0.17192323505878448, -0.03733891621232033, chef, 6.66, 20
12, 0.06882869452238083, 0.13202540576457977, chemist, 10.13, 20
13, 0.06574323028326035, 0.09197265654802322, clerk, 56.0, 20
14, 0.13472838699817657, -0.1605856567621231, counselor, 46.45, 20
15, -0.16679292917251587, 0.09199259430170059, dietitian, 86.49, 20
16, -0.1686110496520996, -0.06302129477262497, dispatcher, 68.57, 20
17, 0.11609245836734772, -0.0877346396446228, doctor, 9.2, 20
18, -0.09981617331504822, -0.07702089846134186, educator, 42.32, 20
19, -0.1819867640733719, 0.06157416105270386, electrician, 0.8, 20
20, -0.05801626294851303, 0.22915376722812653, engineer, 1.99, 20
21, 0.18186728656291962, 0.14443986117839813, examiner, 6.9, 20
22, -0.11059273034334183, -0.003132316516712308, firefighter, 3.09, 20
23, -0.20265287160873413, 0.04609488323330879, hairdresser, 80.11, 20
24, -0.18392352759838104, 0.1869947761297226, hygienist, 25.0, 20
25, 0.13304626941680908, -0.032144784927368164, inspector, 2.35, 20
26, 0.12961746752262115, -0.04384415224194527, instructor, 16.07, 20
27, 0.16351667046546936, 0.1744120568037033, investigator, 5.29, 20
28, -0.1307188868522644, -0.22161129117012024, janitor, 4.2, 20
29, -0.05090510472655296, -0.15917788445949554, lawyer, 7.35, 20
30, -0.08634242415428162, -0.35910025238990784, librarian, 85.58, 20
31, -0.2170349657535553, 0.019276224076747894, machinist, 6.11, 20
32, -0.029496077448129654, -0.06456464529037476, manager, 5.18, 20
33, 0.10285110026597977, -0.039721742272377014, mechanic, 0.89, 20
34, 0.08729281276464462, -0.24956874549388885, nurse, 88.31, 20
35, -0.21566684544086456, 0.08736451715230942, nutritionist, 27.27, 20
36, 0.0723956897854805, -0.044877346605062485, officer, 7.29, 20
37, -0.01975678838789463, 0.0009460807195864618, painter, 11.65, 20
38, -0.1268545389175415, 0.09683996438980103, paralegal, 86.32, 20
39, -0.2074783742427826, 0.1207016259431839, paramedic, 7.52, 20
40, -0.08225520700216293, 0.19820943474769592, pathologist, 11.48, 20
41, -0.22129815816879272, 0.03046378493309021, pharmacist, 11.53, 20
42, 0.08131866902112961, 0.05564020574092865, physician, 8.41, 20
43, 0.12390217185020447, -0.28658074140548706, planner, 20.96, 20
44, -0.12335031479597092, -0.07952817529439926, plumber, 3.34, 20
45, 0.22776222229003906, 0.29452043771743774, practitioner, 34.19, 20
46, 0.11428090929985046, 0.17993050813674927, programmer, 4.04, 20
47, -0.03459429740905762, 0.008756509982049465, psychologist, 33.15, 20
48, -0.009137467481195927, -0.200547993183136, receptionist, 67.22, 20
49, -0.14928705990314484, 0.08215755969285965, salesperson, 35.79, 20
50, 0.11558359116315842, 0.1481633335351944, scientist, 3.29, 20
51, 0.06749165058135986, -0.08446663618087769, secretary, 10.43, 20
52, 0.14693781733512878, 0.040723200887441635, specialist, 20.22, 20
53, 0.09037306904792786, 0.11926784366369247, supervisor, 36.02, 20
54, 0.09564506262540817, 0.08313152194023132, surgeon, 4.34, 20
55, 0.0009644108940847218, -0.03882052004337311, teacher, 54.35, 20
56, 0.0986478254199028, 0.05178584158420563, technician, 9.42, 20
57, 0.14352671802043915, -0.051789116114377975, therapist, 61.86, 20
58, -0.1908436268568039, 0.12664861977100372, veterinarian, 35.55, 20
59, 0.0780918076634407, 0.008342106826603413, worker, 13.43, 20
