id, 2dx, 2dy, label, color, size
0, 0.0980929359793663, 0.038137346506118774, accountant, 9.26, 20
1, 0.107919842004776, -0.006067114882171154, administrator, 10.9, 20
2, 0.10371772199869156, -0.006716931704431772, advisor, 13.37, 20
3, -0.023201603442430496, 0.11733940243721008, appraiser, 20.33, 20
4, 0.019435347989201546, 0.018175367265939713, architect, 2.83, 20
5, 0.14434753358364105, -0.05378282815217972, auditor, 28.04, 20
6, 0.0346856452524662, 0.04672049731016159, baker, 8.93, 20
7, -0.011362457647919655, -0.05671803653240204, bartender, 20.42, 20
8, 0.2130877524614334, 0.01887754537165165, broker, 13.62, 20
9, 0.015464351512491703, 0.02532883919775486, carpenter, 11.99, 20
10, -0.06876970082521439, -0.3758133351802826, cashier, 67.46, 20
11, 0.12585413455963135, 0.24159051477909088, chef, 6.66, 20
12, -0.05913328379392624, -0.01194552518427372, chemist, 10.13, 20
13, 0.07519973069429398, 0.014167855493724346, clerk, 56.0, 20
14, 0.16695713996887207, -0.14774295687675476, counselor, 46.45, 20
15, -0.11064320057630539, -0.06362974643707275, dietitian, 86.49, 20
16, -0.09979945421218872, 0.1301218867301941, dispatcher, 68.57, 20
17, 0.05035071820020676, 0.17359746992588043, doctor, 9.2, 20
18, 0.006517384201288223, -0.07943759113550186, educator, 42.32, 20
19, -0.1790427714586258, 0.07697674632072449, electrician, 0.8, 20
20, -0.23190608620643616, 0.11817952245473862, engineer, 1.99, 20
21, 0.18226774036884308, -0.09215785562992096, examiner, 6.9, 20
22, -0.10007573664188385, 0.09439581632614136, firefighter, 3.09, 20
23, -0.3446030616760254, -0.18530352413654327, hairdresser, 80.11, 20
24, -0.17678691446781158, 0.012202054262161255, hygienist, 25.0, 20
25, 0.140058234333992, 0.1801648586988449, inspector, 2.35, 20
26, 0.12154689431190491, 0.02741505391895771, instructor, 16.07, 20
27, 0.21016155183315277, 0.009992791339755058, investigator, 5.29, 20
28, -0.15334700047969818, -0.05978548899292946, janitor, 4.2, 20
29, 0.018254248425364494, 0.11802040040493011, lawyer, 7.35, 20
30, 0.0257014948874712, -0.14276501536369324, librarian, 85.58, 20
31, -0.19576555490493774, 0.026113344356417656, machinist, 6.11, 20
32, -0.14830254018306732, 0.24502554535865784, manager, 5.18, 20
33, 0.05918441340327263, -0.04534658044576645, mechanic, 0.89, 20
34, 0.05669257044792175, -0.22350266575813293, nurse, 88.31, 20
35, -0.15293020009994507, -0.05204062908887863, nutritionist, 27.27, 20
36, 0.03533127158880234, 0.16072668135166168, officer, 7.29, 20
37, -0.03569396212697029, 0.10691278427839279, painter, 11.65, 20
38, -0.0799320712685585, -0.06560830771923065, paralegal, 86.32, 20
39, -0.1848764419555664, 0.2902851402759552, paramedic, 7.52, 20
40, -0.10672827064990997, 0.22849877178668976, pathologist, 11.48, 20
41, -0.1804894208908081, -0.0814671665430069, pharmacist, 11.53, 20
42, 0.09743372350931168, 0.08798810094594955, physician, 8.41, 20
43, 0.15855705738067627, 0.10339128226041794, planner, 20.96, 20
44, -0.14567282795906067, -0.04107113927602768, plumber, 3.34, 20
45, 0.2136828750371933, -0.11720585823059082, practitioner, 34.19, 20
46, 0.06584691256284714, -0.013907781802117825, programmer, 4.04, 20
47, -0.06136208400130272, -0.1288791447877884, psychologist, 33.15, 20
48, 0.09546147286891937, -0.24098782241344452, receptionist, 67.22, 20
49, -0.13533085584640503, -0.1094873920083046, salesperson, 35.79, 20
50, 0.05604973062872887, 0.017748337239027023, scientist, 3.29, 20
51, 0.07311941683292389, -0.04323950782418251, secretary, 10.43, 20
52, 0.19480761885643005, 0.03636760264635086, specialist, 20.22, 20
53, 0.005165271461009979, 0.09540101885795593, supervisor, 36.02, 20
54, 0.09412335604429245, 0.18556755781173706, surgeon, 4.34, 20
55, -0.12260102480649948, -0.20052745938301086, teacher, 54.35, 20
56, -0.00656902464106679, -0.11159322410821915, technician, 9.42, 20
57, 0.16706638038158417, -0.14987581968307495, therapist, 61.86, 20
58, -0.1452714502811432, -0.0805792361497879, veterinarian, 35.55, 20
59, 0.028054818511009216, -0.058244407176971436, worker, 13.43, 20
