id, 2dx, 2dy, label, color, size
0, 0.07388799637556076, -0.021302027627825737, accountant, 9.26, 20
1, 0.08893424272537231, 0.0205372404307127, administrator, 10.9, 20
2, 0.10863640904426575, 0.020238511264324188, advisor, 13.37, 20
3, -0.03827912360429764, -0.08591964095830917, appraiser, 20.33, 20
4, 0.01952984370291233, 0.02713003382086754, architect, 2.83, 20
5, 0.11861683428287506, 0.03201760724186897, auditor, 28.04, 20
6, 0.0194074809551239, -0.13321539759635925, baker, 8.93, 20
7, 0.002910739742219448, -0.030629992485046387, bartender, 20.42, 20
8, 0.2043187916278839, 0.031871043145656586, broker, 13.62, 20
9, 0.02727436274290085, -0.02230019122362137, carpenter, 11.99, 20
10, -0.09228058159351349, 0.41171756386756897, cashier, 67.46, 20
11, 0.1653122901916504, -0.23741862177848816, chef, 6.66, 20
12, -0.014304488897323608, -0.11948620527982712, chemist, 10.13, 20
13, 0.08357450366020203, 0.01212330162525177, clerk, 56.0, 20
14, 0.161251038312912, 0.14065499603748322, counselor, 46.45, 20
15, -0.11178889125585556, 0.07823894172906876, dietitian, 86.49, 20
16, -0.13445544242858887, 0.008233204483985901, dispatcher, 68.57, 20
17, 0.08226064592599869, -0.2274012267589569, doctor, 9.2, 20
18, -0.017686881124973297, 0.07660050690174103, educator, 42.32, 20
19, -0.18195074796676636, -0.11223600804805756, electrician, 0.8, 20
20, -0.1912829428911209, -0.14559365808963776, engineer, 1.99, 20
21, 0.1471114158630371, 0.171600341796875, examiner, 6.9, 20
22, -0.11359468102455139, -0.02977382391691208, firefighter, 3.09, 20
23, -0.33948856592178345, 0.09817859530448914, hairdresser, 80.11, 20
24, -0.1713816225528717, -0.10005606710910797, hygienist, 25.0, 20
25, 0.15480268001556396, -0.1489906907081604, inspector, 2.35, 20
26, 0.13227085769176483, -0.04051831364631653, instructor, 16.07, 20
27, 0.17774167656898499, 0.054525088518857956, investigator, 5.29, 20
28, -0.15485495328903198, 0.03769876807928085, janitor, 4.2, 20
29, 0.010074600577354431, -0.14734365046024323, lawyer, 7.35, 20
30, 0.010855671018362045, 0.09755080938339233, librarian, 85.58, 20
31, -0.1811557412147522, -0.12829779088497162, machinist, 6.11, 20
32, -0.1365046501159668, -0.23894494771957397, manager, 5.18, 20
33, 0.08805204182863235, -0.031022772192955017, mechanic, 0.89, 20
34, 0.05357073247432709, 0.2760896682739258, nurse, 88.31, 20
35, -0.17921991646289825, 0.12633240222930908, nutritionist, 27.27, 20
36, 0.05351581424474716, -0.09125819057226181, officer, 7.29, 20
37, 0.003135688602924347, -0.1440849006175995, painter, 11.65, 20
38, -0.13015149533748627, 0.018606673926115036, paralegal, 86.32, 20
39, -0.19342383742332458, -0.06804969906806946, paramedic, 7.52, 20
40, -0.0983368530869484, -0.18783795833587646, pathologist, 11.48, 20
41, -0.18554744124412537, 0.03553198650479317, pharmacist, 11.53, 20
42, 0.10274291038513184, -0.10499106347560883, physician, 8.41, 20
43, 0.1407594084739685, 0.023925580084323883, planner, 20.96, 20
44, -0.12463735789060593, 0.01559533178806305, plumber, 3.34, 20
45, 0.19597813487052917, 0.15189823508262634, practitioner, 34.19, 20
46, 0.10348386317491531, -0.020849760621786118, programmer, 4.04, 20
47, -0.08180297911167145, 0.15651348233222961, psychologist, 33.15, 20
48, 0.06593545526266098, 0.27488261461257935, receptionist, 67.22, 20
49, -0.14863678812980652, 0.05591868981719017, salesperson, 35.79, 20
50, 0.07195988297462463, -0.04561940208077431, scientist, 3.29, 20
51, 0.07943069934844971, -0.007678447291254997, secretary, 10.43, 20
52, 0.19607746601104736, -0.01849517971277237, specialist, 20.22, 20
53, 0.026112517341971397, -0.0635751262307167, supervisor, 36.02, 20
54, 0.10001517832279205, -0.186020165681839, surgeon, 4.34, 20
55, -0.12974707782268524, 0.16769517958164215, teacher, 54.35, 20
56, 0.04302317649126053, 0.016526661813259125, technician, 9.42, 20
57, 0.17302554845809937, 0.17964491248130798, therapist, 61.86, 20
58, -0.17048777639865875, 0.1535327136516571, veterinarian, 35.55, 20
59, 0.03541002422571182, -0.03270012512803078, worker, 13.43, 20
