id, 2dx, 2dy, label, color, size
0, 0.06466314196586609, -0.02575376071035862, accountant, 9.26, 20
1, 0.1080777645111084, -0.029209155589342117, administrator, 10.9, 20
2, 0.11558135598897934, -0.04686519876122475, advisor, 13.37, 20
3, -0.12656840682029724, -0.01678955927491188, appraiser, 20.33, 20
4, -0.01253268402069807, -0.10266859829425812, architect, 2.83, 20
5, 0.07781288027763367, -0.16329199075698853, auditor, 28.04, 20
6, 0.018141821026802063, 0.0575689934194088, baker, 8.93, 20
7, -0.022751828655600548, 0.09558991342782974, bartender, 20.42, 20
8, 0.15246404707431793, 0.034508030861616135, broker, 13.62, 20
9, 0.0513535775244236, 0.13029839098453522, carpenter, 11.99, 20
10, -0.17886291444301605, 0.029270673170685768, cashier, 67.46, 20
11, 0.1867724359035492, 0.10752127319574356, chef, 6.66, 20
12, 0.06312344968318939, -0.14448140561580658, chemist, 10.13, 20
13, 0.07496428489685059, -0.13473820686340332, clerk, 56.0, 20
14, 0.16098791360855103, 0.05578029528260231, counselor, 46.45, 20
15, -0.18032826483249664, -0.007212407421320677, dietitian, 86.49, 20
16, -0.16863229870796204, -0.0025760887656360865, dispatcher, 68.57, 20
17, 0.10802283138036728, 0.20464596152305603, doctor, 9.2, 20
18, -0.09692560881376266, -0.26177433133125305, educator, 42.32, 20
19, -0.1703602820634842, -0.0632750391960144, electrician, 0.8, 20
20, -0.07445928454399109, 0.06746108084917068, engineer, 1.99, 20
21, 0.17127715051174164, -0.0363500639796257, examiner, 6.9, 20
22, -0.0786970928311348, 0.12699484825134277, firefighter, 3.09, 20
23, -0.20689690113067627, 0.055676333606243134, hairdresser, 80.11, 20
24, -0.21102812886238098, 0.12873274087905884, hygienist, 25.0, 20
25, 0.13778385519981384, -0.16360782086849213, inspector, 2.35, 20
26, 0.13793177902698517, 0.12087476998567581, instructor, 16.07, 20
27, 0.17691296339035034, -0.05548054352402687, investigator, 5.29, 20
28, -0.13734686374664307, -0.05275237560272217, janitor, 4.2, 20
29, -0.028415102511644363, -0.23086382448673248, lawyer, 7.35, 20
30, -0.05675391107797623, -0.31556424498558044, librarian, 85.58, 20
31, -0.21806152164936066, 0.12075529992580414, machinist, 6.11, 20
32, -0.020233536139130592, -0.09251046925783157, manager, 5.18, 20
33, 0.0959727093577385, 0.12208659201860428, mechanic, 0.89, 20
34, 0.09752574563026428, 0.010635564103722572, nurse, 88.31, 20
35, -0.22632917761802673, 0.09455706179141998, nutritionist, 27.27, 20
36, 0.059431638568639755, 0.08172126859426498, officer, 7.29, 20
37, -0.01834942027926445, 0.14731766283512115, painter, 11.65, 20
38, -0.11910046637058258, -0.21794717013835907, paralegal, 86.32, 20
39, -0.19602584838867188, 0.15073440968990326, paramedic, 7.52, 20
40, -0.10100334137678146, 0.08238343894481659, pathologist, 11.48, 20
41, -0.23973247408866882, 0.016306282952427864, pharmacist, 11.53, 20
42, 0.08445122838020325, -0.0048801531083881855, physician, 8.41, 20
43, 0.12277163565158844, 0.23956726491451263, planner, 20.96, 20
44, -0.12110193073749542, -0.14756733179092407, plumber, 3.34, 20
45, 0.21150422096252441, -0.024935171008110046, practitioner, 34.19, 20
46, 0.10349628329277039, 0.15493157505989075, programmer, 4.04, 20
47, -0.03181889280676842, -0.323225200176239, psychologist, 33.15, 20
48, -0.007267696317285299, -0.10627096891403198, receptionist, 67.22, 20
49, -0.16394129395484924, 0.06272854655981064, salesperson, 35.79, 20
50, 0.12024714797735214, 0.09518373757600784, scientist, 3.29, 20
51, 0.08300905674695969, -0.28179216384887695, secretary, 10.43, 20
52, 0.14630022644996643, 0.014109374023973942, specialist, 20.22, 20
53, 0.0822644755244255, -0.010472113266587257, supervisor, 36.02, 20
54, 0.10493893921375275, -0.017475828528404236, surgeon, 4.34, 20
55, 0.007219303399324417, 0.10889743268489838, teacher, 54.35, 20
56, 0.07013111561536789, 0.07179410755634308, technician, 9.42, 20
57, 0.16203191876411438, 0.034046072512865067, therapist, 61.86, 20
58, -0.17992734909057617, 0.14675302803516388, veterinarian, 35.55, 20
59, 0.03628547117114067, 0.11089903116226196, worker, 13.43, 20
