id, 2dx, 2dy, label, color, size
0, 0.061788685619831085, -0.02997535467147827, accountant, 9.26, 20
1, 0.1474331170320511, -0.0196221936494112, administrator, 10.9, 20
2, 0.09772075712680817, 0.022516125813126564, advisor, 13.37, 20
3, -0.13049301505088806, -0.007275743409991264, appraiser, 20.33, 20
4, -0.015202367678284645, -0.13313713669776917, architect, 2.83, 20
5, 0.07627886533737183, 0.01843995414674282, auditor, 28.04, 20
6, 0.0034205708652734756, -0.19601020216941833, baker, 8.93, 20
7, -0.00800521019846201, -0.027750346809625626, bartender, 20.42, 20
8, 0.13352879881858826, 0.04771170765161514, broker, 13.62, 20
9, 0.01268027164041996, -0.08725731074810028, carpenter, 11.99, 20
10, -0.15109016001224518, 0.3330831825733185, cashier, 67.46, 20
11, 0.17242109775543213, -0.09076903015375137, chef, 6.66, 20
12, 0.03470215946435928, -0.028821507468819618, chemist, 10.13, 20
13, 0.07037243247032166, -0.018874038010835648, clerk, 56.0, 20
14, 0.18580855429172516, 0.1707809567451477, counselor, 46.45, 20
15, -0.17519988119602203, 0.04140179976820946, dietitian, 86.49, 20
16, -0.13373388350009918, 0.1257483810186386, dispatcher, 68.57, 20
17, 0.09360811114311218, -0.20119395852088928, doctor, 9.2, 20
18, -0.0692640021443367, -0.08221355825662613, educator, 42.32, 20
19, -0.17606794834136963, -0.1290813535451889, electrician, 0.8, 20
20, -0.04942123964428902, -0.3323141932487488, engineer, 1.99, 20
21, 0.13276776671409607, 0.14644376933574677, examiner, 6.9, 20
22, -0.04810331016778946, -0.0010477909818291664, firefighter, 3.09, 20
23, -0.23544304072856903, 0.19115211069583893, hairdresser, 80.11, 20
24, -0.2428397536277771, 0.08758985996246338, hygienist, 25.0, 20
25, 0.13189971446990967, 0.1275584101676941, inspector, 2.35, 20
26, 0.15648667514324188, 0.0024348068982362747, instructor, 16.07, 20
27, 0.17781522870063782, 0.021115172654390335, investigator, 5.29, 20
28, -0.15770302712917328, 0.08905533701181412, janitor, 4.2, 20
29, 0.0018422417342662811, -0.17727456986904144, lawyer, 7.35, 20
30, -0.03660706430673599, 0.04729750379920006, librarian, 85.58, 20
31, -0.20639821887016296, -0.07437676191329956, machinist, 6.11, 20
32, -0.021027978509664536, -0.3007892966270447, manager, 5.18, 20
33, 0.08330590277910233, -0.04810703173279762, mechanic, 0.89, 20
34, 0.13334226608276367, 0.20457547903060913, nurse, 88.31, 20
35, -0.21125605702400208, 0.007786531001329422, nutritionist, 27.27, 20
36, 0.09002095460891724, -0.032406117767095566, officer, 7.29, 20
37, 0.007222611457109451, -0.27403897047042847, painter, 11.65, 20
38, -0.13447213172912598, 0.060175180435180664, paralegal, 86.32, 20
39, -0.16654035449028015, -0.023793434724211693, paramedic, 7.52, 20
40, -0.11782247573137283, -0.05969934165477753, pathologist, 11.48, 20
41, -0.2517966628074646, -0.03745913505554199, pharmacist, 11.53, 20
42, 0.07376501709222794, -0.10062499344348907, physician, 8.41, 20
43, 0.13223092257976532, 0.07878051698207855, planner, 20.96, 20
44, -0.1219063550233841, 0.0717015415430069, plumber, 3.34, 20
45, 0.18098443746566772, 0.09207870811223984, practitioner, 34.19, 20
46, 0.080596424639225, -0.004097413271665573, programmer, 4.04, 20
47, -0.07013987749814987, 0.06147636100649834, psychologist, 33.15, 20
48, 0.012470744550228119, 0.32186394929885864, receptionist, 67.22, 20
49, -0.16752766072750092, 0.03710273653268814, salesperson, 35.79, 20
50, 0.11160853505134583, -0.09642884880304337, scientist, 3.29, 20
51, 0.0858919620513916, 0.033225733786821365, secretary, 10.43, 20
52, 0.16662955284118652, 0.04321734234690666, specialist, 20.22, 20
53, 0.05384770408272743, 0.016056260094046593, supervisor, 36.02, 20
54, 0.10422565788030624, -0.07779013365507126, surgeon, 4.34, 20
55, -0.007234375923871994, -0.05380462110042572, teacher, 54.35, 20
56, 0.0839119702577591, -0.01773025095462799, technician, 9.42, 20
57, 0.18137477338314056, 0.25512850284576416, therapist, 61.86, 20
58, -0.209431454539299, 0.08919769525527954, veterinarian, 35.55, 20
59, 0.04272286593914032, -0.08093152195215225, worker, 13.43, 20
