id, 2dx, 2dy, label, color, size
0, 0.045669570565223694, -0.06351057440042496, accountant, 9.26, 20
1, 0.11064330488443375, 0.0016351453959941864, administrator, 10.9, 20
2, 0.10229397565126419, -0.059717580676078796, advisor, 13.37, 20
3, -0.1626521199941635, -0.05572610720992088, appraiser, 20.33, 20
4, -0.00459789764136076, -0.15753063559532166, architect, 2.83, 20
5, 0.05923411250114441, -0.1469852477312088, auditor, 28.04, 20
6, 0.021977899596095085, -0.12359049916267395, baker, 8.93, 20
7, 0.0021686935797333717, 0.1250714659690857, bartender, 20.42, 20
8, 0.1725435107946396, 0.02205979824066162, broker, 13.62, 20
9, 0.07398506253957748, 0.03830660879611969, carpenter, 11.99, 20
10, -0.16646380722522736, 0.14138232171535492, cashier, 67.46, 20
11, 0.1725667119026184, 0.06417746841907501, chef, 6.66, 20
12, 0.0647127702832222, -0.04627424106001854, chemist, 10.13, 20
13, 0.07582660019397736, -0.11493577808141708, clerk, 56.0, 20
14, 0.15041477978229523, 0.0684533640742302, counselor, 46.45, 20
15, -0.17534637451171875, 0.06417761743068695, dietitian, 86.49, 20
16, -0.16740866005420685, 0.030078519135713577, dispatcher, 68.57, 20
17, 0.12387627363204956, 0.10535713285207748, doctor, 9.2, 20
18, -0.11596062779426575, -0.3525940179824829, educator, 42.32, 20
19, -0.19607490301132202, -0.12055139988660812, electrician, 0.8, 20
20, -0.05229008570313454, -0.042021121829748154, engineer, 1.99, 20
21, 0.16565203666687012, 0.037188220769166946, examiner, 6.9, 20
22, -0.1094721108675003, 0.17922528088092804, firefighter, 3.09, 20
23, -0.18998873233795166, 0.08071990311145782, hairdresser, 80.11, 20
24, -0.1878911852836609, 0.23738400638103485, hygienist, 25.0, 20
25, 0.13866101205348969, -0.04541420936584473, inspector, 2.35, 20
26, 0.1326649934053421, 0.10273761302232742, instructor, 16.07, 20
27, 0.1576206088066101, -0.022870171815156937, investigator, 5.29, 20
28, -0.13616201281547546, -0.020025383681058884, janitor, 4.2, 20
29, -0.04934462904930115, -0.27967512607574463, lawyer, 7.35, 20
30, -0.10507851839065552, -0.4663088321685791, librarian, 85.58, 20
31, -0.2222800999879837, -0.016003189608454704, machinist, 6.11, 20
32, -0.008524453267455101, -0.012048919685184956, manager, 5.18, 20
33, 0.11121058464050293, 0.07757537066936493, mechanic, 0.89, 20
34, 0.09821990877389908, 0.07428120076656342, nurse, 88.31, 20
35, -0.22060318291187286, 0.14633651077747345, nutritionist, 27.27, 20
36, 0.08691372722387314, 0.08195684850215912, officer, 7.29, 20
37, -0.018664037808775902, -0.023355914279818535, painter, 11.65, 20
38, -0.1432400643825531, -0.09017182886600494, paralegal, 86.32, 20
39, -0.19053888320922852, 0.13371668756008148, paramedic, 7.52, 20
40, -0.07807812094688416, 0.14693233370780945, pathologist, 11.48, 20
41, -0.2147379219532013, 0.0539957657456398, pharmacist, 11.53, 20
42, 0.07220111787319183, -0.03904305398464203, physician, 8.41, 20
43, 0.14015774428844452, 0.09903191775083542, planner, 20.96, 20
44, -0.12736037373542786, -0.17207086086273193, plumber, 3.34, 20
45, 0.21432408690452576, 0.017191629856824875, practitioner, 34.19, 20
46, 0.10822157561779022, 0.09755884110927582, programmer, 4.04, 20
47, -0.04706847295165062, -0.16729091107845306, psychologist, 33.15, 20
48, 0.002226422540843487, -0.038385286927223206, receptionist, 67.22, 20
49, -0.14748723804950714, 0.19245857000350952, salesperson, 35.79, 20
50, 0.11250858753919601, 0.05800997093319893, scientist, 3.29, 20
51, 0.05483665689826012, -0.19475211203098297, secretary, 10.43, 20
52, 0.14351174235343933, 0.017037061974406242, specialist, 20.22, 20
53, 0.09423885494470596, 0.04949258267879486, supervisor, 36.02, 20
54, 0.09493441879749298, -0.030588708817958832, surgeon, 4.34, 20
55, -0.0070130047388374805, 0.03264542669057846, teacher, 54.35, 20
56, 0.10365012288093567, 0.044219207018613815, technician, 9.42, 20
57, 0.14664973318576813, 0.019291896373033524, therapist, 61.86, 20
58, -0.1851648986339569, 0.2100374400615692, veterinarian, 35.55, 20
59, 0.07517518848180771, 0.05171725153923035, worker, 13.43, 20
