id, 2dx, 2dy, label, color, size
0, 0.05113258585333824, -0.0023868796415627003, accountant, 9.26, 20
1, 0.1159689798951149, -0.09450473636388779, administrator, 10.9, 20
2, 0.11256513744592667, -0.04414460435509682, advisor, 13.37, 20
3, -0.15691424906253815, -0.09083264321088791, appraiser, 20.33, 20
4, 0.0010749762877821922, 0.105478934943676, architect, 2.83, 20
5, 0.07354343682527542, 0.11281028389930725, auditor, 28.04, 20
6, 0.034199535846710205, -0.16367021203041077, baker, 8.93, 20
7, -0.003234058152884245, -0.22018064558506012, bartender, 20.42, 20
8, 0.16144458949565887, 0.04875033721327782, broker, 13.62, 20
9, 0.06820287555456161, 0.01356679666787386, carpenter, 11.99, 20
10, -0.1723230928182602, -0.04470193013548851, cashier, 67.46, 20
11, 0.1638089269399643, -0.06160075590014458, chef, 6.66, 20
12, 0.05816037580370903, 0.16910462081432343, chemist, 10.13, 20
13, 0.07237473875284195, 0.2151561677455902, clerk, 56.0, 20
14, 0.13864363729953766, -0.21250741183757782, counselor, 46.45, 20
15, -0.17736010253429413, 0.06944141536951065, dietitian, 86.49, 20
16, -0.1703740358352661, -0.08769906312227249, dispatcher, 68.57, 20
17, 0.11223601549863815, -0.16872046887874603, doctor, 9.2, 20
18, -0.08290615677833557, 0.08745992928743362, educator, 42.32, 20
19, -0.17585404217243195, 0.13826939463615417, electrician, 0.8, 20
20, -0.045068833976984024, 0.23859812319278717, engineer, 1.99, 20
21, 0.18373112380504608, 0.11026226729154587, examiner, 6.9, 20
22, -0.1001371443271637, -0.06264259666204453, firefighter, 3.09, 20
23, -0.2116907685995102, -0.04782922565937042, hairdresser, 80.11, 20
24, -0.20294301211833954, 0.019125167280435562, hygienist, 25.0, 20
25, 0.1344859004020691, 0.05122712254524231, inspector, 2.35, 20
26, 0.13157181441783905, -0.10216115415096283, instructor, 16.07, 20
27, 0.16904157400131226, 0.14869801700115204, investigator, 5.29, 20
28, -0.1265818327665329, -0.19250331819057465, janitor, 4.2, 20
29, -0.04300079867243767, -0.05273858457803726, lawyer, 7.35, 20
30, -0.07477978616952896, -0.16587649285793304, librarian, 85.58, 20
31, -0.22666306793689728, -0.007731000892817974, machinist, 6.11, 20
32, -0.018302613869309425, -0.07921517640352249, manager, 5.18, 20
33, 0.09284190833568573, -0.07726878672838211, mechanic, 0.89, 20
34, 0.0848429724574089, -0.2541173994541168, nurse, 88.31, 20
35, -0.22718001902103424, 0.011703304946422577, nutritionist, 27.27, 20
36, 0.07210919260978699, -0.0978279560804367, officer, 7.29, 20
37, -0.014580580405890942, -0.05947013944387436, painter, 11.65, 20
38, -0.12215167284011841, 0.19297808408737183, paralegal, 86.32, 20
39, -0.2141473889350891, 0.09301412105560303, paramedic, 7.52, 20
40, -0.08454850316047668, 0.16007225215435028, pathologist, 11.48, 20
41, -0.23039713501930237, 0.0327124260365963, pharmacist, 11.53, 20
42, 0.07918961346149445, 0.07927662134170532, physician, 8.41, 20
43, 0.11041346937417984, -0.352306067943573, planner, 20.96, 20
44, -0.12581709027290344, 0.017970649525523186, plumber, 3.34, 20
45, 0.22500848770141602, 0.30281004309654236, practitioner, 34.19, 20
46, 0.10709378123283386, 0.11902107298374176, programmer, 4.04, 20
47, -0.02069518342614174, 0.14736005663871765, psychologist, 33.15, 20
48, -0.006380497477948666, -0.17227020859718323, receptionist, 67.22, 20
49, -0.15039271116256714, -0.015580114908516407, salesperson, 35.79, 20
50, 0.11359131336212158, 0.09114781022071838, scientist, 3.29, 20
51, 0.08235474675893784, 0.06558089703321457, secretary, 10.43, 20
52, 0.14001604914665222, 0.017136873677372932, specialist, 20.22, 20
53, 0.09123381227254868, 0.12122456729412079, supervisor, 36.02, 20
54, 0.0926668718457222, 0.10509482026100159, surgeon, 4.34, 20
55, 0.009219375438988209, -0.08271008729934692, teacher, 54.35, 20
56, 0.0876542404294014, 0.019043225795030594, technician, 9.42, 20
57, 0.14635315537452698, -0.077141173183918, therapist, 61.86, 20
58, -0.19968348741531372, 0.04097821190953255, veterinarian, 35.55, 20
59, 0.06733284145593643, -0.05473502352833748, worker, 13.43, 20
