id, 3dx, 3dy, 3dz, label, color, size
0, -0.09127393364906311, -0.030000612139701843, 0.08387882262468338, pathologist, 97.5, 1
1, 0.024022527039051056, -0.09644215553998947, -0.2392410933971405, hygienist, 96.4, 1
2, -0.2315165102481842, 0.06025496870279312, -0.01720288023352623, nutritionist, 94.6, 1
3, -0.07121554762125015, 0.42071983218193054, -0.21592164039611816, dietitian, 94.6, 1
4, 0.18950821459293365, 0.01985761523246765, 0.0013030993286520243, secretary, 94.6, 1
5, -0.15256641805171967, 0.059723228216171265, -0.052094023674726486, hairdresser, 94.2, 1
6, -0.0699620321393013, -0.10194187611341476, 0.05227307602763176, receptionist, 90.6, 1
7, 0.25039052963256836, -0.0627148374915123, -0.20974312722682953, nurse, 89.58, 1
8, -0.02694951929152012, 0.15728159248828888, -0.11325085908174515, paralegal, 85.4, 1
9, -0.31863322854042053, -0.22164374589920044, 0.07718493044376373, librarian, 83.0, 1
10, -0.09628316015005112, -0.04297424852848053, -0.20227515697479248, planner, 77.6, 1
11, 0.028523040935397148, -0.03638514503836632, -0.035048115998506546, therapist, 76.7, 1
12, 0.05762474983930588, 0.09846604615449905, 0.034835368394851685, practitioner, 74.79, 1
13, -0.06981170177459717, -0.11824270337820053, 0.08466385304927826, cashier, 72.5, 1
14, 0.12243853509426117, -0.05195973068475723, 0.07802589237689972, teacher, 71.0, 1
15, -0.05223781615495682, 0.15590500831604004, -0.08207090198993683, educator, 70.8, 1
16, -0.12715600430965424, -0.224166601896286, -0.11187925934791565, psychologist, 70.3, 1
17, -0.015409623272716999, 0.00041669930214993656, -0.01690891571342945, clerk, 69.53, 1
18, 0.05971091240644455, -0.23624864220619202, -0.10218825191259384, counselor, 66.48, 1
19, -0.08795705437660217, 0.0683271586894989, -0.059498827904462814, examiner, 62.46, 1
20, 0.05125986039638519, -0.11682312190532684, -0.07862512022256851, instructor, 62.3, 1
21, 0.171600341796875, 0.2373051792383194, 0.027488354593515396, baker, 60.8, 1
22, 0.031122401356697083, 0.2013433575630188, 0.11664771288633347, veterinarian, 60.5, 1
23, 0.09778159111738205, -0.1554661989212036, -0.033893559128046036, bartender, 59.8, 1
24, 0.08496933430433273, -0.04740694910287857, -0.10560325533151627, accountant, 59.7, 1
25, -0.013321244157850742, 0.009089618921279907, -0.06541560590267181, auditor, 59.7, 1
26, 0.028567470610141754, 0.21561338007450104, -0.038287557661533356, pharmacist, 57.0, 1
27, 0.1473124772310257, 0.08546394854784012, 0.38021326065063477, dispatcher, 56.3, 1
28, 0.0236220583319664, 0.07229265570640564, -0.019022129476070404, broker, 55.5, 1
29, 0.06343962997198105, -0.19309061765670776, -0.04030190035700798, administrator, 54.86, 1
30, 0.0818924829363823, 0.11785129457712173, 0.16189874708652496, appraiser, 52.24, 1
31, -0.08639563620090485, -0.01591879315674305, -0.004442279692739248, salesperson, 48.08, 1
32, -0.10103867948055267, -0.16668568551540375, 0.2241627275943756, investigator, 45.15, 1
33, 0.11631149798631668, 0.011980501003563404, 0.0032379610929638147, scientist, 41.94, 1
34, 0.00935677532106638, -0.08321337401866913, -0.09631171822547913, specialist, 41.35, 1
35, 0.0036523265298455954, -0.0004815421998500824, 0.25236058235168457, technician, 40.34, 1
36, 0.054928600788116455, 0.003915678709745407, 0.043409597128629684, supervisor, 38.64, 1
37, 0.06074422970414162, -0.18934154510498047, -0.13409166038036346, manager, 38.51, 1
38, 0.12011692672967911, -0.0018503408646211028, 0.012431514449417591, worker, 37.92, 1
39, 0.029310988262295723, -0.1817139834165573, -0.00463301595300436, advisor, 37.9, 1
40, -0.03715991601347923, 0.050713833421468735, -0.12334467470645905, physician, 37.9, 1
41, 0.016551418229937553, -0.007970664650201797, -0.06604620814323425, surgeon, 37.9, 1
42, 0.02928013727068901, -0.03549478203058243, -0.1472364366054535, doctor, 37.9, 1
43, 0.014672358520328999, -0.062336742877960205, -0.11184994876384735, chemist, 36.1, 1
44, 0.14033371210098267, 0.05589727312326431, -0.08997125178575516, lawyer, 34.5, 1
45, 0.15120439231395721, 0.08486847579479218, 0.04225515201687813, janitor, 34.3, 1
46, 0.06770586222410202, 0.0758821964263916, -0.18462909758090973, paramedic, 32.9, 1
47, 0.4153371751308441, -0.0162978358566761, 0.05812206491827965, officer, 30.42, 1
48, -0.11726024001836777, 0.02262890711426735, 0.04805798828601837, architect, 20.81, 1
49, -0.08352772146463394, -0.07201728969812393, -0.13181687891483307, chef, 19.6, 1
50, -0.04359357804059982, -0.147424578666687, 0.3628523349761963, programmer, 18.35, 1
51, -0.2019440233707428, -0.020146729424595833, 0.10715638101100922, engineer, 10.72, 1
52, -0.17046639323234558, 0.10993233323097229, 0.015834853053092957, machinist, 6.7, 1
53, 0.0902937725186348, -0.21821936964988708, 0.08893094211816788, inspector, 6.4, 1
54, 0.0542164146900177, 0.04529014974832535, 0.2404870092868805, painter, 5.7, 1
55, -0.3330499827861786, 0.15114742517471313, -0.059544045478105545, firefighter, 3.5, 1
56, -0.08860047906637192, 0.1672326773405075, 0.10054980218410492, electrician, 2.3, 1
57, 0.03662392124533653, 0.18961989879608154, 0.1445959210395813, carpenter, 2.07, 1
58, 0.0006639179191552103, 0.021886201575398445, 0.08322220295667648, mechanic, 1.8, 1
59, -0.2377597838640213, -0.016287079080939293, 0.06630907952785492, plumber, 0.7, 1
