id, 2dx, 2dy, label, color
0, 0.11679036170244217, 0.1635354906320572, pathologist, 97.5
1, -0.12832073867321014, 0.25363463163375854, hygienist, 96.4
2, -0.10802161693572998, 0.03132723271846771, nutritionist, 94.6
3, 0.009917372837662697, 0.002646499313414097, dietitian, 94.6
4, -0.09790347516536713, -0.14467115700244904, secretary, 94.6
5, 0.17850832641124725, -0.14860594272613525, hairdresser, 94.2
6, -0.1245959922671318, 0.13658836483955383, receptionist, 90.6
7, 0.09165927767753601, -0.0769716277718544, nurse, 89.58
8, -0.09556854516267776, 0.3308705687522888, paralegal, 85.4
9, -0.19274213910102844, -0.04634634777903557, librarian, 83.0
10, 0.16979491710662842, 0.12827536463737488, planner, 77.6
11, -0.13525336980819702, -0.08255939930677414, therapist, 76.7
12, 0.01397786196321249, -0.2651125192642212, practitioner, 74.79
13, 0.11010370403528214, 0.15904799103736877, cashier, 72.5
14, -0.18719035387039185, 0.06861083954572678, teacher, 71.0
15, -0.1287231147289276, -0.07792485505342484, educator, 70.8
16, 0.24166956543922424, 0.06217573955655098, psychologist, 70.3
17, -0.049419354647397995, 0.09446877986192703, clerk, 69.53
18, 0.02600674517452717, 0.0038445498794317245, counselor, 66.48
19, -0.22631575167179108, -0.03223730996251106, examiner, 62.46
20, -0.09068580716848373, -0.06491716206073761, instructor, 62.3
21, 0.3090643584728241, -0.019512316212058067, baker, 60.8
22, 0.06371376663446426, 0.08597302436828613, veterinarian, 60.5
23, 0.09646903723478317, -0.10543633997440338, bartender, 59.8
24, 0.07934954017400742, 0.024066248908638954, accountant, 59.7
25, -0.15004047751426697, -0.04942280799150467, auditor, 59.7
26, 0.08057884871959686, -0.08731948584318161, pharmacist, 57.0
27, -0.08719365298748016, -0.05083156004548073, dispatcher, 56.3
28, 0.01724141836166382, -0.012662883847951889, broker, 55.5
29, -0.150747612118721, -0.15981978178024292, administrator, 54.86
30, -0.10483942925930023, -0.006342138629406691, appraiser, 52.24
31, 0.18755723536014557, -0.20063899457454681, salesperson, 48.08
32, -0.013189445249736309, -0.10961062461137772, investigator, 45.15
33, -0.00563222449272871, -0.045768361538648605, scientist, 41.94
34, -0.10409215092658997, -0.061081238090991974, specialist, 41.35
35, -0.14391881227493286, 0.2852773666381836, technician, 40.34
36, 0.07258055359125137, 0.02664973773062229, supervisor, 38.64
37, 0.03259254992008209, -0.052729733288288116, manager, 38.51
38, 0.12453316152095795, 0.009388369508087635, worker, 37.92
39, -0.14042456448078156, 0.18723656237125397, advisor, 37.9
40, -0.07265675067901611, 0.04385429248213768, physician, 37.9
41, -0.166010320186615, 0.12292345613241196, surgeon, 37.9
42, -0.11264893412590027, -0.232584610581398, doctor, 37.9
43, 0.05976663902401924, -0.03258344531059265, chemist, 36.1
44, -0.03713272139430046, -0.10267113894224167, lawyer, 34.5
45, 0.27689656615257263, 0.11902408301830292, janitor, 34.3
46, -0.03002052940428257, 0.15287049114704132, paramedic, 32.9
47, -0.020745424553751945, -0.26746103167533875, officer, 30.42
48, 0.12081032991409302, -0.09577516466379166, architect, 20.81
49, 0.002907001879066229, -0.18366530537605286, chef, 19.6
50, -0.07289940118789673, -0.08561763912439346, programmer, 18.35
51, 0.0020608026534318924, 0.08849923312664032, engineer, 10.72
52, -0.028671864420175552, 0.008657502010464668, machinist, 6.7
53, -0.09066701680421829, 0.013966834172606468, inspector, 6.4
54, 0.13543669879436493, 0.23334193229675293, painter, 5.7
55, 0.1492585688829422, -0.11072906851768494, firefighter, 3.5
56, -0.1680670827627182, -0.002671692054718733, electrician, 2.3
57, 0.2251129150390625, 0.025498919188976288, carpenter, 2.07
58, 0.1929638832807541, 0.16542045772075653, mechanic, 1.8
59, 0.07701615244150162, -0.013392812572419643, plumber, 0.7
