id, 3dx, 3dy, 3dz, label, color, size
0, -0.10909341275691986, 0.08805258572101593, -0.0022345047909766436, pathologist, 97.5, 1
1, 0.10653485357761383, 0.07347802817821503, 0.39096739888191223, hygienist, 96.4, 1
2, 0.05435774847865105, -0.21260085701942444, 0.06871344894170761, nutritionist, 94.6, 1
3, -0.12333624064922333, -0.07875340431928635, 0.1526186466217041, dietitian, 94.6, 1
4, 0.17970111966133118, -0.051829513162374496, -0.0889294445514679, secretary, 94.6, 1
5, -0.07222610712051392, -0.14939069747924805, -0.07865589112043381, hairdresser, 94.2, 1
6, 0.0005387557321228087, 0.024138309061527252, -0.08836302161216736, receptionist, 90.6, 1
7, -0.1243836060166359, 0.02112092263996601, -0.13055384159088135, nurse, 89.58, 1
8, 0.0910852774977684, -0.0686841681599617, -0.07959748059511185, paralegal, 85.4, 1
9, 0.21258597075939178, 0.034596722573041916, 0.026636172086000443, librarian, 83.0, 1
10, 0.12131651490926743, -0.06747115403413773, -0.09767800569534302, planner, 77.6, 1
11, -0.17544454336166382, -0.10451532900333405, 0.17208711802959442, therapist, 76.7, 1
12, -0.011374149471521378, 0.2612859308719635, -0.08705461770296097, practitioner, 74.79, 1
13, 0.050720784813165665, 0.06046557426452637, 0.021642589941620827, cashier, 72.5, 1
14, -0.04079638794064522, -0.11065202951431274, -0.061103783547878265, teacher, 71.0, 1
15, 0.004862119909375906, -0.24377335608005524, -0.04393918439745903, educator, 70.8, 1
16, 0.12487497925758362, -0.1962829977273941, 0.14069008827209473, psychologist, 70.3, 1
17, 0.15648682415485382, -0.14053167402744293, -0.22850146889686584, clerk, 69.53, 1
18, -0.01350499503314495, -0.07524222880601883, -0.19845443964004517, counselor, 66.48, 1
19, 0.13350896537303925, 0.18173009157180786, -0.1676301807165146, examiner, 62.46, 1
20, -0.09056905657052994, 0.12340524792671204, -0.13520276546478271, instructor, 62.3, 1
21, 0.31217852234840393, -0.0711420401930809, 0.17526163160800934, baker, 60.8, 1
22, -0.1470520943403244, 0.04380685091018677, -0.21726557612419128, veterinarian, 60.5, 1
23, -0.08663704246282578, 0.008891875855624676, -0.021768290549516678, bartender, 59.8, 1
24, 0.1177632063627243, -0.05287392437458038, 0.11330891400575638, accountant, 59.7, 1
25, 0.1319810003042221, -0.08334576338529587, -0.1319838911294937, auditor, 59.7, 1
26, 0.05639773607254028, 0.21895863115787506, -0.05377274379134178, pharmacist, 57.0, 1
27, -0.05513356626033783, 0.11699239909648895, -0.036916542798280716, dispatcher, 56.3, 1
28, -0.15052132308483124, 0.05326112359762192, 0.000619594706222415, broker, 55.5, 1
29, 0.08127453178167343, 0.06558457016944885, -0.2457818239927292, administrator, 54.86, 1
30, 0.1526467651128769, 0.13286101818084717, -0.0734478309750557, appraiser, 52.24, 1
31, -0.01974690705537796, 0.26621994376182556, 0.05883193761110306, salesperson, 48.08, 1
32, 0.0317603275179863, 0.06890534609556198, 0.0457400381565094, investigator, 45.15, 1
33, -0.18781928718090057, -0.15297189354896545, 0.05796748772263527, scientist, 41.94, 1
34, -0.10555838793516159, 0.00015959236770868301, -0.08283780515193939, specialist, 41.35, 1
35, -0.21523861587047577, -0.09638307988643646, -0.20481054484844208, technician, 40.34, 1
36, 0.05977088212966919, -0.025093143805861473, -0.011509301140904427, supervisor, 38.64, 1
37, 0.07852520048618317, 0.10082168132066727, -0.04293174296617508, manager, 38.51, 1
38, -0.06805338710546494, -0.16380736231803894, -0.004688401706516743, worker, 37.92, 1
39, -0.0190208051353693, -0.08531831204891205, -0.14037980139255524, advisor, 37.9, 1
40, 0.0004678252444136888, -0.21920445561408997, -0.019252870231866837, physician, 37.9, 1
41, -0.1335625797510147, -0.08167598396539688, 0.08219901472330093, surgeon, 37.9, 1
42, -0.1291486769914627, -0.02187494933605194, 0.03435865789651871, doctor, 37.9, 1
43, -0.3478110730648041, -0.14843210577964783, 0.21098333597183228, chemist, 36.1, 1
44, 0.03768292814493179, -0.06745351850986481, 0.08234768360853195, lawyer, 34.5, 1
45, -0.11176583915948868, 0.1798039823770523, -0.043267346918582916, janitor, 34.3, 1
46, -0.04650542512536049, 0.16526789963245392, 0.15424923598766327, paramedic, 32.9, 1
47, -0.07474718242883682, 0.26947012543678284, 0.02526959963142872, officer, 30.42, 1
48, 0.023927612230181694, -0.05718780308961868, 0.06050353869795799, architect, 20.81, 1
49, -0.0971110388636589, -0.08041036128997803, 0.03309490531682968, chef, 19.6, 1
50, -0.2033507376909256, 0.08152171969413757, -0.0041320426389575005, programmer, 18.35, 1
51, -0.05755453556776047, 0.00512611772865057, -0.17784444987773895, engineer, 10.72, 1
52, 0.028374429792165756, 0.16027069091796875, 0.26660919189453125, machinist, 6.7, 1
53, -0.0856265127658844, 0.2500438988208771, 0.17282380163669586, inspector, 6.4, 1
54, 0.16428738832473755, -0.20344118773937225, 0.08051043748855591, painter, 5.7, 1
55, 0.16198912262916565, 0.08646620064973831, 0.1709027737379074, firefighter, 3.5, 1
56, 0.24401405453681946, 0.059860024601221085, -0.05799296870827675, electrician, 2.3, 1
57, 0.11092041432857513, -0.059449680149555206, 0.16263987123966217, carpenter, 2.07, 1
58, -0.11014221608638763, -0.034001827239990234, 0.12228026986122131, mechanic, 1.8, 1
59, 0.1822999268770218, 0.0012276225024834275, -0.02537432871758938, plumber, 0.7, 1
