id, 2dx, 2dy, label, color
0, -0.18095159530639648, -0.0735020637512207, pathologist, 97.5
1, -0.062431078404188156, 0.040763963013887405, hygienist, 96.4
2, -0.07275643199682236, 0.010010339319705963, nutritionist, 94.6
3, -0.049227286130189896, 0.26523441076278687, dietitian, 94.6
4, 0.1017584279179573, 0.027474598959088326, secretary, 94.6
5, -0.41821542382240295, -0.07724771648645401, hairdresser, 94.2
6, 0.016162235289812088, 0.21480287611484528, receptionist, 90.6
7, 0.04787703976035118, -0.07009902596473694, nurse, 89.58
8, -0.07391232997179031, 0.030115708708763123, paralegal, 85.4
9, -0.09666293859481812, -0.08716664463281631, librarian, 83.0
10, 0.010561482980847359, 0.00799917709082365, planner, 77.6
11, 0.09900180995464325, -0.023609647527337074, therapist, 76.7
12, 0.01828092709183693, -0.10960321128368378, practitioner, 74.79
13, -0.07504311203956604, 0.02008485235273838, cashier, 72.5
14, 0.035779546946287155, -0.017357032746076584, teacher, 71.0
15, 0.23171481490135193, 0.2966202199459076, educator, 70.8
16, 0.06477054208517075, -0.0497969388961792, psychologist, 70.3
17, 0.17174284160137177, 0.06220296770334244, clerk, 69.53
18, 0.1687670350074768, 0.11854320764541626, counselor, 66.48
19, 0.16051344573497772, 0.0517224445939064, examiner, 62.46
20, 0.09863707423210144, -0.06552114337682724, instructor, 62.3
21, 0.18378038704395294, 0.07849130034446716, baker, 60.8
22, -0.19229406118392944, 0.06073278933763504, veterinarian, 60.5
23, -0.15544593334197998, -0.09137708693742752, bartender, 59.8
24, -0.12196546047925949, -0.24306295812129974, accountant, 59.7
25, -0.07569948583841324, -0.17936402559280396, auditor, 59.7
26, -0.15467314422130585, 0.18578055500984192, pharmacist, 57.0
27, -0.10594446212053299, 0.20673148334026337, dispatcher, 56.3
28, 0.0011139370035380125, -0.11787956953048706, broker, 55.5
29, 0.06829609721899033, -0.012364178895950317, administrator, 54.86
30, 0.020888058468699455, 0.29087913036346436, appraiser, 52.24
31, -0.10132597386837006, 0.1949755698442459, salesperson, 48.08
32, 0.2527429163455963, 0.06635572016239166, investigator, 45.15
33, 0.14472801983356476, 0.007300524972379208, scientist, 41.94
34, 0.1575763076543808, 0.04601912945508957, specialist, 41.35
35, -0.06315363198518753, -0.13912174105644226, technician, 40.34
36, 0.09496737271547318, -0.028907081112265587, supervisor, 38.64
37, 0.11624717712402344, 0.06744302064180374, manager, 38.51
38, 0.05872025340795517, -0.016353193670511246, worker, 37.92
39, 0.06124667078256607, -0.0598679780960083, advisor, 37.9
40, 0.12352181226015091, -0.11196587234735489, physician, 37.9
41, 0.062158096581697464, -0.29322531819343567, surgeon, 37.9
42, 0.12846966087818146, -0.09049991518259048, doctor, 37.9
43, 0.07849595695734024, -0.014857745729386806, chemist, 36.1
44, 0.015884824097156525, -0.053993385285139084, lawyer, 34.5
45, -0.13791023194789886, 0.15165521204471588, janitor, 34.3
46, -0.09373124688863754, -0.022039325907826424, paramedic, 32.9
47, 0.057372163981199265, -0.1253470927476883, officer, 30.42
48, 0.020274655893445015, -0.12408618628978729, architect, 20.81
49, -0.00044800143223255873, -0.1912318766117096, chef, 19.6
50, 0.06882352381944656, 0.03619057312607765, programmer, 18.35
51, -0.014709549024701118, -0.07480701804161072, engineer, 10.72
52, -0.341856986284256, 0.12630048394203186, machinist, 6.7
53, 0.06941860169172287, -0.07102775573730469, inspector, 6.4
54, -0.09555510431528091, -0.049887776374816895, painter, 5.7
55, -0.10670805722475052, -0.11838042736053467, firefighter, 3.5
56, -0.11777737736701965, 0.2147773653268814, electrician, 2.3
57, 0.0997019112110138, -0.06423908472061157, carpenter, 2.07
58, -0.0291887354105711, -0.1970682293176651, mechanic, 1.8
59, -0.17240767180919647, 0.18565084040164948, plumber, 0.7
