id, 3dx, 3dy, 3dz, label, color, size
0, 0.06973669677972794, 0.1298377364873886, -0.01826982945203781, pathologist, 97.5, 1
1, 0.10555283725261688, 0.17054739594459534, -0.3124251961708069, hygienist, 96.4, 1
2, -0.1360526829957962, -0.03660519793629646, -0.10682417452335358, nutritionist, 94.6, 1
3, -0.03973943740129471, 0.12790827453136444, 0.02507965825498104, dietitian, 94.6, 1
4, 0.12535518407821655, 0.24360300600528717, 0.07673398405313492, secretary, 94.6, 1
5, 0.09705887734889984, -0.05092795565724373, -0.16255232691764832, hairdresser, 94.2, 1
6, -0.02948731929063797, 0.14027640223503113, 0.00987885519862175, receptionist, 90.6, 1
7, 0.0009158397442661226, 0.23796288669109344, 0.11321086436510086, nurse, 89.58, 1
8, -0.004661664832383394, -0.013135738670825958, -0.19997961819171906, paralegal, 85.4, 1
9, -0.04517939314246178, 0.3133809566497803, 0.20199406147003174, librarian, 83.0, 1
10, 0.0016433867858722806, -0.048192888498306274, -0.04275090992450714, planner, 77.6, 1
11, -0.046273548156023026, -0.19605529308319092, 0.05505554378032684, therapist, 76.7, 1
12, 0.024382637813687325, -0.10744969546794891, 0.05368280038237572, practitioner, 74.79, 1
13, 0.28916943073272705, -0.10538361221551895, -0.009621636942029, cashier, 72.5, 1
14, 0.038242921233177185, -0.043036505579948425, 0.08424529433250427, teacher, 71.0, 1
15, -0.12240856885910034, 0.13365420699119568, 0.2416592836380005, educator, 70.8, 1
16, -0.2967625558376312, -0.0240960493683815, -0.05245061218738556, psychologist, 70.3, 1
17, -0.010210522450506687, -0.007243753876537085, 0.03645554929971695, clerk, 69.53, 1
18, -0.11647982895374298, 0.0417952835559845, 0.05812636762857437, counselor, 66.48, 1
19, 0.02878735587000847, -0.1264987736940384, -0.10029605776071548, examiner, 62.46, 1
20, 0.09114135056734085, -0.024915233254432678, 0.16474592685699463, instructor, 62.3, 1
21, -0.03652983531355858, 0.2073860764503479, -0.054016292095184326, baker, 60.8, 1
22, -0.027633564546704292, -0.038415759801864624, -0.22179368138313293, veterinarian, 60.5, 1
23, -0.11766235530376434, 0.07022467255592346, -0.003656843677163124, bartender, 59.8, 1
24, -0.02957588993012905, 0.052792247384786606, 0.06900438666343689, accountant, 59.7, 1
25, 0.04725978150963783, -0.10713371634483337, 0.13069188594818115, auditor, 59.7, 1
26, 0.006161737255752087, 0.026552565395832062, -0.40723878145217896, pharmacist, 57.0, 1
27, 0.13591192662715912, -0.030737414956092834, 0.08455111086368561, dispatcher, 56.3, 1
28, 0.1597004383802414, 0.0005420148372650146, 0.14019282162189484, broker, 55.5, 1
29, -0.16214318573474884, 0.09627683460712433, -0.08348660916090012, administrator, 54.86, 1
30, 0.16525430977344513, -0.07454163581132889, 0.01345137134194374, appraiser, 52.24, 1
31, 0.2554606795310974, -0.20325063169002533, -0.012064572423696518, salesperson, 48.08, 1
32, -0.021753361448645592, -0.12170746177434921, 0.012191317975521088, investigator, 45.15, 1
33, 0.0043892753310501575, -0.16490572690963745, 0.0680185854434967, scientist, 41.94, 1
34, -0.043480366468429565, -0.20564109086990356, 0.06014903262257576, specialist, 41.35, 1
35, 0.05465279892086983, -0.10832429677248001, 0.08168265223503113, technician, 40.34, 1
36, -0.015872223302721977, 0.03443806245923042, 0.15797290205955505, supervisor, 38.64, 1
37, -0.08714834600687027, 0.03733495995402336, 0.016592957079410553, manager, 38.51, 1
38, -0.01285360474139452, 0.021800687536597252, -0.03723644092679024, worker, 37.92, 1
39, -0.020698197185993195, -0.11766446381807327, 0.025824327021837234, advisor, 37.9, 1
40, -0.09408256411552429, -0.06308043003082275, 0.050147347152233124, physician, 37.9, 1
41, 0.05515778809785843, 0.03489198908209801, 0.14657308161258698, surgeon, 37.9, 1
42, -0.08043229579925537, 0.20990626513957977, -0.064405158162117, doctor, 37.9, 1
43, -0.20773766934871674, -0.3184562027454376, -0.024988725781440735, chemist, 36.1, 1
44, -0.05001865327358246, 0.05513692647218704, 0.14763768017292023, lawyer, 34.5, 1
45, 0.05543903633952141, 0.007781602442264557, -0.27226153016090393, janitor, 34.3, 1
46, 0.1054169163107872, -0.19879767298698425, -0.11899116635322571, paramedic, 32.9, 1
47, -0.09594829380512238, 0.1675434112548828, -0.09347115457057953, officer, 30.42, 1
48, -0.32545608282089233, 0.0429796427488327, 0.08574237674474716, architect, 20.81, 1
49, 0.129907488822937, 0.0416170135140419, 0.22707447409629822, chef, 19.6, 1
50, -0.0143325449898839, -0.0925678014755249, 0.1946289986371994, programmer, 18.35, 1
51, -0.1483464390039444, 0.03101230040192604, -0.0871458575129509, engineer, 10.72, 1
52, 0.13670489192008972, 0.13484250009059906, -0.07677589356899261, machinist, 6.7, 1
53, 0.09954244643449783, -0.19425222277641296, 0.051641665399074554, inspector, 6.4, 1
54, -0.26609522104263306, -0.03019567020237446, -0.04493080824613571, painter, 5.7, 1
55, 0.09708841890096664, -0.03780047968029976, -0.03725234419107437, firefighter, 3.5, 1
56, -0.17725667357444763, -0.0829809159040451, -0.19289381802082062, electrician, 2.3, 1
57, 0.006576135288923979, -0.09032392501831055, 0.027305303141474724, carpenter, 2.07, 1
58, 0.12365948408842087, 0.017499469220638275, 0.0749443843960762, mechanic, 1.8, 1
59, 0.3720431625843048, 0.23479323089122772, -0.14910705387592316, plumber, 0.7, 1
