id, 3dx, 3dy, 3dz, label, color, size
0, -0.1275833398103714, -0.3905242681503296, -0.009022608399391174, pathologist, 97.5, 1
1, -0.07310605049133301, -0.0443543903529644, 0.11482955515384674, hygienist, 96.4, 1
2, 0.07887127995491028, 0.015310810878872871, 0.2095557004213333, nutritionist, 94.6, 1
3, -0.11377181857824326, -0.1787996143102646, -0.06538736075162888, dietitian, 94.6, 1
4, -0.14485225081443787, -0.16529467701911926, -0.3147217333316803, secretary, 94.6, 1
5, -0.07245533913373947, -0.1592850387096405, 0.34225258231163025, hairdresser, 94.2, 1
6, 0.0666065588593483, -0.03190821409225464, -0.08747323602437973, receptionist, 90.6, 1
7, -0.21185922622680664, 0.031219065189361572, 0.03249416500329971, nurse, 89.58, 1
8, 0.10164093971252441, 0.059222109615802765, 0.08673470467329025, paralegal, 85.4, 1
9, -0.019830986857414246, 0.008479105308651924, -0.10437347739934921, librarian, 83.0, 1
10, -0.17080411314964294, 0.18841314315795898, 0.039445146918296814, planner, 77.6, 1
11, -0.01124994084239006, 0.1711588352918625, -0.007456088438630104, therapist, 76.7, 1
12, -0.17073825001716614, 0.11135698854923248, 0.39102044701576233, practitioner, 74.79, 1
13, 0.054663266986608505, -0.21681277453899384, 0.17333140969276428, cashier, 72.5, 1
14, -0.12811431288719177, 0.14685410261154175, -0.0059461817145347595, teacher, 71.0, 1
15, 0.0252382829785347, 0.07781662046909332, -0.07355131208896637, educator, 70.8, 1
16, -0.14062219858169556, 0.12712785601615906, -0.012666957452893257, psychologist, 70.3, 1
17, 0.04084330424666405, -0.008355565369129181, -0.02034464105963707, clerk, 69.53, 1
18, 0.14232401549816132, 0.11936594545841217, -0.024996381253004074, counselor, 66.48, 1
19, 0.018653716892004013, 0.1277468502521515, 0.09762458503246307, examiner, 62.46, 1
20, -0.0837768018245697, 0.07670985907316208, 0.015648765489459038, instructor, 62.3, 1
21, -0.2633010447025299, 0.08600156754255295, 0.1463916003704071, baker, 60.8, 1
22, 0.12653960287570953, -0.19206677377223969, 0.1140565276145935, veterinarian, 60.5, 1
23, -0.04318656399846077, -0.017864041030406952, -0.15644221007823944, bartender, 59.8, 1
24, 0.03537895530462265, 0.06154536455869675, -0.18002477288246155, accountant, 59.7, 1
25, 0.05293614789843559, -0.0632748156785965, -0.1319005936384201, auditor, 59.7, 1
26, 0.2034156173467636, -0.2534703314304352, 0.14245128631591797, pharmacist, 57.0, 1
27, 0.1711226999759674, -0.01724851317703724, -0.074937604367733, dispatcher, 56.3, 1
28, 0.20283567905426025, 0.1172901839017868, 0.01337067224085331, broker, 55.5, 1
29, 0.2589096426963806, 0.13369479775428772, 0.10478228330612183, administrator, 54.86, 1
30, 0.0649019107222557, -0.11317919194698334, -0.04521966725587845, appraiser, 52.24, 1
31, 0.0667564645409584, -0.1731296330690384, -0.06484434008598328, salesperson, 48.08, 1
32, -0.026642931625247, 0.01942889206111431, -0.12500740587711334, investigator, 45.15, 1
33, -0.0471012219786644, 0.06973512470722198, -0.09889449179172516, scientist, 41.94, 1
34, 0.1249234676361084, 0.14230602979660034, -0.10262636840343475, specialist, 41.35, 1
35, 0.10769171267747879, 0.055774033069610596, -0.08384139090776443, technician, 40.34, 1
36, -0.18422983586788177, -0.031173495575785637, -0.018867533653974533, supervisor, 38.64, 1
37, -0.09034517407417297, 0.03608343377709389, 0.07510124891996384, manager, 38.51, 1
38, -0.26185131072998047, -0.036522090435028076, 0.09282336384057999, worker, 37.92, 1
39, 0.03351196274161339, -0.09746772050857544, -0.1806526631116867, advisor, 37.9, 1
40, -0.03493228927254677, 0.074839748442173, -0.07279910147190094, physician, 37.9, 1
41, -0.03045044094324112, 0.04061354696750641, -0.19596222043037415, surgeon, 37.9, 1
42, -0.051697831600904465, 0.12906993925571442, 0.2062264382839203, doctor, 37.9, 1
43, -0.15818634629249573, -0.010047314688563347, -0.052648141980171204, chemist, 36.1, 1
44, 0.17123334109783173, 0.22701160609722137, 0.02038152888417244, lawyer, 34.5, 1
45, -0.005678415298461914, -0.06511472910642624, 0.11073482036590576, janitor, 34.3, 1
46, 0.14005866646766663, 0.0029636952094733715, 0.014059253968298435, paramedic, 32.9, 1
47, 0.06769917160272598, 0.0338464230298996, -0.09382116794586182, officer, 30.42, 1
48, -0.12990039587020874, 0.002949867397546768, -0.13542212545871735, architect, 20.81, 1
49, -0.06292613595724106, -0.005147271789610386, 0.02176329679787159, chef, 19.6, 1
50, 0.1394382268190384, -0.0387139767408371, -0.05329306423664093, programmer, 18.35, 1
51, 0.09201224148273468, 0.012403604574501514, -0.011987503618001938, engineer, 10.72, 1
52, 0.16569015383720398, -0.2817402184009552, 0.09689939022064209, machinist, 6.7, 1
53, -0.15713182091712952, -0.08288183063268661, -0.004541104659438133, inspector, 6.4, 1
54, -0.0710793137550354, 0.14079727232456207, -0.10487721860408783, painter, 5.7, 1
55, 0.1369987279176712, -0.10482534021139145, 0.15200844407081604, firefighter, 3.5, 1
56, -0.0069231558591127396, -0.2556661069393158, -0.1364719718694687, electrician, 2.3, 1
57, -0.19343674182891846, 0.09105755388736725, -0.0017482861876487732, carpenter, 2.07, 1
58, 0.1848285049200058, 0.156387060880661, -0.14888866245746613, mechanic, 1.8, 1
59, 0.212041437625885, 0.1402871310710907, 0.18767230212688446, plumber, 0.7, 1
