id, 2dx, 2dy, label, color
0, 0.06974075734615326, 0.13042128086090088, pathologist, 97.5
1, 0.10553142428398132, 0.2246471345424652, hygienist, 96.4
2, -0.13606268167495728, -0.016631217673420906, nutritionist, 94.6
3, -0.039731089025735855, 0.12099579721689224, dietitian, 94.6
4, 0.1253703087568283, 0.2251269370317459, secretary, 94.6
5, 0.0970400720834732, -0.017460325732827187, hairdresser, 94.2
6, -0.02948206476867199, 0.13685855269432068, receptionist, 90.6
7, 0.0009338435484096408, 0.2122916579246521, nurse, 89.58
8, -0.004676559939980507, 0.0220846738666296, paralegal, 85.4
9, -0.04514940455555916, 0.2692437469959259, librarian, 83.0
10, 0.0016367455245926976, -0.0390683114528656, planner, 77.6
11, -0.046275049448013306, -0.2026020735502243, therapist, 76.7
12, 0.024384675547480583, -0.11631555110216141, practitioner, 74.79
13, 0.28916704654693604, -0.10336755961179733, cashier, 72.5
14, 0.038248442113399506, -0.057154785841703415, teacher, 71.0
15, -0.12238171696662903, 0.0867137610912323, educator, 70.8
16, -0.2967681586742401, -0.013474846258759499, psychologist, 70.3
17, -0.010207448154687881, -0.013940686360001564, clerk, 69.53
18, -0.11647322028875351, 0.030272936448454857, counselor, 66.48
19, 0.028772490099072456, -0.1039511114358902, examiner, 62.46
20, 0.09115689247846603, -0.05707087740302086, instructor, 62.3
21, -0.03652680292725563, 0.21328453719615936, baker, 60.8
22, -0.027655841782689095, 0.004729832522571087, veterinarian, 60.5
23, -0.11766085028648376, 0.06985638290643692, bartender, 59.8
24, -0.029568081721663475, 0.038566116243600845, accountant, 59.7
25, 0.047268304973840714, -0.12957075238227844, auditor, 59.7
26, 0.006125842221081257, 0.10204093903303146, pharmacist, 57.0
27, 0.1359187811613083, -0.04520956054329872, dispatcher, 56.3
28, 0.15971390902996063, -0.02590479888021946, broker, 55.5
29, -0.1621493697166443, 0.11042089015245438, administrator, 54.86
30, 0.165256068110466, -0.07884346693754196, appraiser, 52.24
31, 0.25545361638069153, -0.19763866066932678, salesperson, 48.08
32, -0.02175694890320301, -0.12170419096946716, investigator, 45.15
33, 0.004389077890664339, -0.17422454059123993, scientist, 41.94
34, -0.043481629341840744, -0.21298247575759888, specialist, 41.35
35, 0.05465642735362053, -0.12223714590072632, technician, 40.34
36, -0.015857798978686333, 0.005142856389284134, supervisor, 38.64
37, -0.08714389055967331, 0.032219357788562775, manager, 38.51
38, -0.012857658788561821, 0.02870125323534012, worker, 37.92
39, -0.020700154826045036, -0.11970844119787216, advisor, 37.9
40, -0.09407797455787659, -0.07225200533866882, physician, 37.9
41, 0.055173978209495544, 0.005340514704585075, surgeon, 37.9
42, -0.0804324671626091, 0.21899862587451935, doctor, 37.9
43, -0.2077513337135315, -0.3074639141559601, chemist, 36.1
44, -0.050003476440906525, 0.026707403361797333, lawyer, 34.5
45, 0.0554133765399456, 0.05990631505846977, janitor, 34.3
46, 0.1053987517952919, -0.17190881073474884, paramedic, 32.9
47, -0.09595420956611633, 0.1835360825061798, officer, 30.42
48, -0.3254453241825104, 0.024294722825288773, architect, 20.81
49, 0.12993106245994568, -0.0027867734897881746, chef, 19.6
50, -0.014319708570837975, -0.12793892621994019, programmer, 18.35
51, -0.1483534574508667, 0.04614388942718506, engineer, 10.72
52, 0.13670027256011963, 0.14731647074222565, machinist, 6.7
53, 0.09954020380973816, -0.20072297751903534, inspector, 6.4
54, -0.26610130071640015, -0.020718831568956375, painter, 5.7
55, 0.0970810279250145, -0.02745356224477291, firefighter, 3.5
56, -0.1772768795490265, -0.045406561344861984, electrician, 2.3
57, 0.006575878709554672, -0.0933028981089592, carpenter, 2.07
58, 0.12366641312837601, 0.0030993791297078133, mechanic, 1.8
59, 0.3720369338989258, 0.26005515456199646, plumber, 0.7
