id, 2dx, 2dy, label, color
0, -0.10908956825733185, 0.08919113874435425, pathologist, 97.5
1, 0.1064877063035965, 0.1231626570224762, hygienist, 96.4
2, 0.054339829832315445, -0.20213916897773743, nutritionist, 94.6
3, -0.12335995584726334, -0.05892091244459152, dietitian, 94.6
4, 0.1797112375497818, -0.06295519322156906, secretary, 94.6
5, -0.07222230732440948, -0.15703783929347992, hairdresser, 94.2
6, 0.0005514806834980845, 0.012936672195792198, receptionist, 90.6
7, -0.12436564266681671, 0.005400603637099266, nurse, 89.58
8, 0.0910928025841713, -0.07915721833705902, paralegal, 85.4
9, 0.21258404850959778, 0.037752486765384674, librarian, 83.0
10, 0.12132630497217178, -0.07908660918474197, planner, 77.6
11, -0.17547158896923065, -0.08189503103494644, therapist, 76.7
12, -0.011350952088832855, 0.24729403853416443, practitioner, 74.79
13, 0.05072128400206566, 0.06144534423947334, cashier, 72.5
14, -0.040793098509311676, -0.11714798212051392, teacher, 71.0
15, 0.004857109393924475, -0.2470143586397171, educator, 70.8
16, 0.1248483881354332, -0.17609897255897522, psychologist, 70.3
17, 0.15651056170463562, -0.16728901863098145, clerk, 69.53
18, -0.013482385315001011, -0.09944665431976318, counselor, 66.48
19, 0.1335386484861374, 0.1592070311307907, examiner, 62.46
20, -0.0905459076166153, 0.10571011155843735, instructor, 62.3
21, 0.3121524155139923, -0.04692552983760834, baker, 60.8
22, -0.14702299237251282, 0.015043689869344234, veterinarian, 60.5
23, -0.0866336077451706, 0.007034027483314276, bartender, 59.8
24, 0.11774591356515884, -0.03859034553170204, accountant, 59.7
25, 0.1319941282272339, -0.09957056492567062, auditor, 59.7
26, 0.05641387775540352, 0.21161577105522156, pharmacist, 57.0
27, -0.0551234595477581, 0.11110441386699677, dispatcher, 56.3
28, -0.15051911771297455, 0.05249663069844246, broker, 55.5
29, 0.08130931854248047, 0.0347256064414978, administrator, 54.86
30, 0.1526617407798767, 0.12282166630029678, appraiser, 52.24
31, -0.01974300667643547, 0.27272358536720276, salesperson, 48.08
32, 0.0317574106156826, 0.07323113083839417, investigator, 45.15
33, -0.18783359229564667, -0.14460277557373047, scientist, 41.94
34, -0.10554738342761993, -0.01134798675775528, specialist, 41.35
35, -0.21521593630313873, -0.12244004756212234, technician, 40.34
36, 0.059771474450826645, -0.027150368317961693, supervisor, 38.64
37, 0.07853525876998901, 0.0945487916469574, manager, 38.51
38, -0.06806018203496933, -0.16376444697380066, worker, 37.92
39, -0.01900647021830082, -0.10442474484443665, advisor, 37.9
40, 0.0004607544979080558, -0.2189207226037979, physician, 37.9
41, -0.13357654213905334, -0.07019662857055664, surgeon, 37.9
42, -0.1291535645723343, -0.01748509705066681, doctor, 37.9
43, -0.3478454351425171, -0.12026823312044144, chemist, 36.1
44, 0.037668969482183456, -0.05686473101377487, lawyer, 34.5
45, -0.11175218224525452, 0.17363154888153076, janitor, 34.3
46, -0.046518582850694656, 0.18206751346588135, paramedic, 32.9
47, -0.0747382715344429, 0.2700544595718384, officer, 30.42
48, 0.023917434737086296, -0.04729198291897774, architect, 20.81
49, -0.09711894392967224, -0.07562330365180969, chef, 19.6
50, -0.20334716141223907, 0.08009382337331772, programmer, 18.35
51, -0.057530924677848816, -0.01916336454451084, engineer, 10.72
52, 0.02834617719054222, 0.1922636330127716, machinist, 6.7
53, -0.08563800156116486, 0.2702406346797943, inspector, 6.4
54, 0.16426852345466614, -0.192223459482193, painter, 5.7
55, 0.1619710475206375, 0.10865321010351181, firefighter, 3.5
56, 0.24402396380901337, 0.049371156841516495, electrician, 2.3
57, 0.11089637130498886, -0.03793812915682793, carpenter, 2.07
58, -0.1101597249507904, -0.017584344372153282, mechanic, 1.8
59, 0.18230228126049042, -0.0032556718215346336, plumber, 0.7
