id, 2dx, 2dy, label, color
0, 0.12849825620651245, 0.18881799280643463, pathologist, 97.5
1, -0.10615508258342743, 0.14893372356891632, hygienist, 96.4
2, 0.027363106608390808, 0.033053234219551086, nutritionist, 94.6
3, 0.08611516654491425, -0.08277953416109085, dietitian, 94.6
4, -0.0780206024646759, -0.04358416050672531, secretary, 94.6
5, 0.22913728654384613, 0.06545492261648178, hairdresser, 94.2
6, -0.2552245855331421, 0.04728207737207413, receptionist, 90.6
7, 0.08897223323583603, -0.019388685002923012, nurse, 89.58
8, -0.1958768665790558, 0.17048139870166779, paralegal, 85.4
9, -0.01713649369776249, 0.0012421406572684646, librarian, 83.0
10, 0.15064455568790436, 0.010059108957648277, planner, 77.6
11, -0.06807699054479599, -0.23352453112602234, therapist, 76.7
12, -0.11813569068908691, -0.08727888017892838, practitioner, 74.79
13, -0.19361306726932526, -0.06911952048540115, cashier, 72.5
14, 0.05915949493646622, -0.07384855300188065, teacher, 71.0
15, 0.15629473328590393, 0.01717567630112171, educator, 70.8
16, 0.15988360345363617, -0.006537296809256077, psychologist, 70.3
17, 0.0949932187795639, 0.09622205048799515, clerk, 69.53
18, 0.19471295177936554, 0.004714231938123703, counselor, 66.48
19, 0.024535316973924637, -0.3012634217739105, examiner, 62.46
20, 0.09886743128299713, -0.09342783689498901, instructor, 62.3
21, -0.044119395315647125, -0.17614524066448212, baker, 60.8
22, 0.06176850199699402, 0.1726536750793457, veterinarian, 60.5
23, -0.03526383265852928, 0.004766371101140976, bartender, 59.8
24, -0.07551080733537674, 0.2190665304660797, accountant, 59.7
25, -0.04981650039553642, 0.2217576503753662, auditor, 59.7
26, -0.04590117186307907, -0.04952481761574745, pharmacist, 57.0
27, -0.06395232677459717, 0.09001551568508148, dispatcher, 56.3
28, 0.11654791235923767, -0.22226861119270325, broker, 55.5
29, 0.17364859580993652, -0.28134042024612427, administrator, 54.86
30, -0.042602986097335815, -0.0827307477593422, appraiser, 52.24
31, -0.13210362195968628, 0.20176191627979279, salesperson, 48.08
32, -0.09818078577518463, -0.15548571944236755, investigator, 45.15
33, -0.07662629336118698, -0.15882614254951477, scientist, 41.94
34, -0.14412982761859894, -0.05715217813849449, specialist, 41.35
35, -0.06905671954154968, 0.07338406145572662, technician, 40.34
36, 0.04660695418715477, -0.015396450646221638, supervisor, 38.64
37, 0.0671808272600174, -0.22001446783542633, manager, 38.51
38, 0.15101033449172974, -0.03406968712806702, worker, 37.92
39, -0.02177106961607933, 0.13272549211978912, advisor, 37.9
40, -0.09634003788232803, -0.0294294785708189, physician, 37.9
41, 0.0932171493768692, 0.14776326715946198, surgeon, 37.9
42, 0.07633056491613388, -0.05918325111269951, doctor, 37.9
43, -0.06402967125177383, 0.05886450037360191, chemist, 36.1
44, 0.025727039203047752, 0.196069598197937, lawyer, 34.5
45, -0.14401888847351074, -0.10314897447824478, janitor, 34.3
46, -0.29949188232421875, 0.14182111620903015, paramedic, 32.9
47, 0.2327914834022522, -0.015437144786119461, officer, 30.42
48, 0.24121662974357605, 0.035365309566259384, architect, 20.81
49, 0.109608493745327, 0.017012789845466614, chef, 19.6
50, -0.13366687297821045, -0.010334327816963196, programmer, 18.35
51, 0.09306564182043076, 0.11881707608699799, engineer, 10.72
52, -0.04569434002041817, 0.09370402246713638, machinist, 6.7
53, -0.17586606740951538, -0.038674451410770416, inspector, 6.4
54, 0.18299153447151184, 0.15400099754333496, painter, 5.7
55, -0.001839019008912146, 0.14144976437091827, firefighter, 3.5
56, -0.2235741764307022, -0.2602803707122803, electrician, 2.3
57, 0.1088157445192337, -0.03975455090403557, carpenter, 2.07
58, 0.010471725836396217, 0.06385193765163422, mechanic, 1.8
59, -0.17438112199306488, -0.04833851382136345, plumber, 0.7
