id, 3dx, 3dy, 3dz, label, color, size
0, -0.03755253553390503, -0.020378313958644867, -0.018782082945108414, pathologist, 97.5, 1
1, 0.21574093401432037, 0.0730205774307251, 0.05224206671118736, hygienist, 96.4, 1
2, 0.15437231957912445, 0.03089560940861702, -0.17046552896499634, nutritionist, 94.6, 1
3, -0.045023176819086075, -0.07758720964193344, -0.32874175906181335, dietitian, 94.6, 1
4, 0.2569941282272339, 0.2113715559244156, -0.10064874589443207, secretary, 94.6, 1
5, -0.08345818519592285, -0.03598599508404732, -0.2067493498325348, hairdresser, 94.2, 1
6, 0.14900359511375427, -0.12135773152112961, 0.03505342826247215, receptionist, 90.6, 1
7, -0.06245747208595276, 0.04897564649581909, -0.1614396870136261, nurse, 89.58, 1
8, -0.28305426239967346, 0.10917649418115616, 0.14434589445590973, paralegal, 85.4, 1
9, 0.09009703993797302, 0.07241792231798172, 0.1608453392982483, librarian, 83.0, 1
10, -0.009937256574630737, 0.011072181165218353, -0.01758533902466297, planner, 77.6, 1
11, 0.03879329934716225, 0.025935832411050797, 0.16457024216651917, therapist, 76.7, 1
12, 0.03326505795121193, -0.0579453743994236, 0.3375681936740875, practitioner, 74.79, 1
13, -0.09663237631320953, 0.08270122110843658, -0.3004802167415619, cashier, 72.5, 1
14, -0.20444774627685547, 0.10552297532558441, -0.016017649322748184, teacher, 71.0, 1
15, 0.07999516278505325, 0.10531994700431824, 0.02295093983411789, educator, 70.8, 1
16, 0.07453978806734085, 0.018191108480095863, -0.0009261633967980742, psychologist, 70.3, 1
17, -0.16157391667366028, -0.11911603808403015, 0.061270296573638916, clerk, 69.53, 1
18, 0.09495458751916885, 0.04997328668832779, 0.16885924339294434, counselor, 66.48, 1
19, -0.06422318518161774, -0.15977346897125244, 0.1832609623670578, examiner, 62.46, 1
20, -0.03633267432451248, -0.051048681139945984, 0.15953463315963745, instructor, 62.3, 1
21, 0.06898129731416702, 0.2782275080680847, -0.06632525473833084, baker, 60.8, 1
22, 0.11234330385923386, -0.021903499960899353, -0.11106657981872559, veterinarian, 60.5, 1
23, 0.1918095499277115, 0.0108646834269166, 0.009462966583669186, bartender, 59.8, 1
24, 0.061508968472480774, -0.021031998097896576, 0.0057405089028179646, accountant, 59.7, 1
25, 0.05737665295600891, -0.15926453471183777, 0.05082564055919647, auditor, 59.7, 1
26, 0.2691003084182739, -0.1435486525297165, 0.00701811071485281, pharmacist, 57.0, 1
27, 0.19274073839187622, 0.10310429334640503, -0.08313937485218048, dispatcher, 56.3, 1
28, -0.01768551766872406, 0.006061126943677664, 0.023118356242775917, broker, 55.5, 1
29, 0.09823475033044815, -0.15151771903038025, 0.12887416779994965, administrator, 54.86, 1
30, -0.04372526332736015, -0.23311534523963928, -0.049184445291757584, appraiser, 52.24, 1
31, -0.0882965549826622, 0.19226345419883728, 0.06622805446386337, salesperson, 48.08, 1
32, 0.030225960537791252, -0.22414056956768036, 0.17749857902526855, investigator, 45.15, 1
33, -0.006640267092734575, -0.03635699301958084, 0.10452963411808014, scientist, 41.94, 1
34, 0.007477607578039169, -0.027801280841231346, -0.005299709737300873, specialist, 41.35, 1
35, -0.08916852623224258, -0.3218734562397003, -0.05878704786300659, technician, 40.34, 1
36, -0.06038614362478256, -0.15556327998638153, -0.08137618005275726, supervisor, 38.64, 1
37, 0.12122783809900284, -0.07721889019012451, -0.09205994009971619, manager, 38.51, 1
38, -0.21409444510936737, -0.10030128806829453, -0.10082899779081345, worker, 37.92, 1
39, 0.10393162816762924, -0.16745080053806305, 0.024994170293211937, advisor, 37.9, 1
40, 0.023200029507279396, -0.06548073887825012, -0.12128733098506927, physician, 37.9, 1
41, -0.17865540087223053, -0.12312836945056915, -0.03774789720773697, surgeon, 37.9, 1
42, 0.0442369319498539, -0.1230616644024849, -0.05554116144776344, doctor, 37.9, 1
43, 0.10630322247743607, -0.04567446559667587, -0.041033726185560226, chemist, 36.1, 1
44, 0.07988487184047699, 0.05851057544350624, 0.07018095999956131, lawyer, 34.5, 1
45, -0.16870756447315216, 0.1314554214477539, 0.1094834953546524, janitor, 34.3, 1
46, -0.2717688977718353, 0.11260986328125, 0.11146564036607742, paramedic, 32.9, 1
47, -0.12869654595851898, 0.06737300753593445, -0.06866910308599472, officer, 30.42, 1
48, -0.0638023167848587, -0.10566297173500061, -0.02968156337738037, architect, 20.81, 1
49, 0.17920641601085663, 0.20018061995506287, 0.17546899616718292, chef, 19.6, 1
50, -0.11993955075740814, -0.0004979781806468964, 0.15374529361724854, programmer, 18.35, 1
51, 0.016236718744039536, 0.025678066536784172, -0.0390322282910347, engineer, 10.72, 1
52, -0.0420963279902935, 0.11109557002782822, -0.09034109115600586, machinist, 6.7, 1
53, 0.016510888934135437, -0.019623197615146637, 0.09582681953907013, inspector, 6.4, 1
54, 0.13249355554580688, 0.2786366641521454, -0.23297974467277527, painter, 5.7, 1
55, -0.10751707851886749, 0.3285290598869324, 0.257829487323761, firefighter, 3.5, 1
56, -0.21586129069328308, 0.10442685335874557, -0.08381614089012146, electrician, 2.3, 1
57, 0.03870762139558792, 0.04594848304986954, -0.09448899328708649, carpenter, 2.07, 1
58, 0.0009295986965298653, -0.10761357098817825, -0.07135731726884842, mechanic, 1.8, 1
59, -0.23868975043296814, 0.07548418641090393, -0.1269107311964035, plumber, 0.7, 1
