id, 3dx, 3dy, 3dz, label, color, size
0, 0.11684415489435196, 0.18145538866519928, -0.13353675603866577, pathologist, 97.5, 1
1, -0.12840893864631653, 0.20829369127750397, 0.3936876952648163, hygienist, 96.4, 1
2, -0.10803676396608353, 0.020270710811018944, 0.08333720266819, nutritionist, 94.6, 1
3, 0.009897831827402115, -0.006796427071094513, 0.07380155473947525, dietitian, 94.6, 1
4, -0.09789523482322693, -0.1347370445728302, -0.09046359360218048, secretary, 94.6, 1
5, 0.1784137338399887, -0.184971883893013, 0.27834978699684143, hairdresser, 94.2, 1
6, -0.12456668168306351, 0.1435421258211136, -0.0516495555639267, receptionist, 90.6, 1
7, 0.09162334352731705, -0.08846837282180786, 0.09210900962352753, nurse, 89.58, 1
8, -0.09552841633558273, 0.3307030498981476, 0.015085943974554539, paralegal, 85.4, 1
9, -0.19270853698253632, -0.028711076825857162, -0.14618559181690216, librarian, 83.0, 1
10, 0.16984343528747559, 0.14319118857383728, -0.11305878311395645, planner, 77.6, 1
11, -0.1352495402097702, -0.07629813998937607, -0.048012252897024155, therapist, 76.7, 1
12, 0.013979872688651085, -0.2520747482776642, -0.1164572536945343, practitioner, 74.79, 1
13, 0.11010807007551193, 0.15324276685714722, 0.04616676643490791, cashier, 72.5, 1
14, -0.18713198602199554, 0.08976801484823227, -0.17001956701278687, teacher, 71.0, 1
15, -0.12866590917110443, -0.05133495479822159, -0.2261381298303604, educator, 70.8, 1
16, 0.2416536808013916, 0.053252220153808594, 0.07507232576608658, psychologist, 70.3, 1
17, -0.04940235614776611, 0.09912413358688354, -0.03149879351258278, clerk, 69.53, 1
18, 0.026046806946396828, 0.021214691922068596, -0.1360166072845459, counselor, 66.48, 1
19, -0.2262886017560959, -0.018791621550917625, -0.1133842021226883, examiner, 62.46, 1
20, -0.09069046378135681, -0.06476607173681259, -0.002115634037181735, instructor, 62.3, 1
21, 0.3090592324733734, -0.02173472009599209, 0.01639709249138832, baker, 60.8, 1
22, 0.06367100775241852, 0.06250081956386566, 0.1854097694158554, veterinarian, 60.5, 1
23, 0.09648704528808594, -0.09240426868200302, -0.11240273714065552, bartender, 59.8, 1
24, 0.07938540726900101, 0.038464851677417755, -0.11612719297409058, accountant, 59.7, 1
25, -0.15005019307136536, -0.04957689344882965, -0.0009869374334812164, auditor, 59.7, 1
26, 0.08051563799381256, -0.11099106073379517, 0.1860368698835373, pharmacist, 57.0, 1
27, -0.0872415155172348, -0.06919653713703156, 0.14599254727363586, dispatcher, 56.3, 1
28, 0.01725212298333645, -0.006837652064859867, -0.045452870428562164, broker, 55.5, 1
29, -0.15076476335525513, -0.1585613489151001, -0.014178887009620667, administrator, 54.86, 1
30, -0.10490307956933975, -0.035889528691768646, 0.23008611798286438, appraiser, 52.24, 1
31, 0.1875850111246109, -0.183680921792984, -0.15871359407901764, salesperson, 48.08, 1
32, -0.013201136142015457, -0.10979225486516953, -0.0033769821748137474, investigator, 45.15, 1
33, -0.005610914435237646, -0.0345737487077713, -0.09320135414600372, scientist, 41.94, 1
34, -0.1041334867477417, -0.07599566876888275, 0.12082158774137497, specialist, 41.35, 1
35, -0.143882155418396, 0.28957903385162354, -0.01361745037138462, technician, 40.34, 1
36, 0.07262210547924042, 0.04383818805217743, -0.1353437751531601, supervisor, 38.64, 1
37, 0.03255348652601242, -0.06462918221950531, 0.10364396870136261, manager, 38.51, 1
38, 0.124557726085186, 0.020205624401569366, -0.08727724105119705, worker, 37.92, 1
39, -0.14036713540554047, 0.20420849323272705, -0.12419538199901581, advisor, 37.9, 1
40, -0.07263415306806564, 0.05330121889710426, -0.07013244181871414, physician, 37.9, 1
41, -0.16598673164844513, 0.1294088214635849, -0.04163695499300957, surgeon, 37.9, 1
42, -0.11268021911382675, -0.23722773790359497, 0.022782213985919952, doctor, 37.9, 1
43, 0.05975138768553734, -0.03597162663936615, 0.03182366490364075, chemist, 36.1, 1
44, -0.03713110461831093, -0.09769841283559799, -0.04644507169723511, lawyer, 34.5, 1
45, 0.27691277861595154, 0.12232443690299988, -0.016728192567825317, janitor, 34.3, 1
46, -0.03009839728474617, 0.1129826083779335, 0.3380272090435028, paramedic, 32.9, 1
47, -0.020795119926333427, -0.2779497802257538, 0.06540349870920181, officer, 30.42, 1
48, 0.12079288065433502, -0.09785778820514679, 0.016307394951581955, architect, 20.81, 1
49, 0.0029248755890876055, -0.1679747849702835, -0.13387008011341095, chef, 19.6, 1
50, -0.07285536080598831, -0.06323324888944626, -0.18683572113513947, programmer, 18.35, 1
51, 0.002067583380267024, 0.08896269649267197, 0.0069369962438941, engineer, 10.72, 1
52, -0.02870507352054119, -0.005959563888609409, 0.11835826933383942, machinist, 6.7, 1
53, -0.09070663899183273, -0.006540245842188597, 0.15964661538600922, inspector, 6.4, 1
54, 0.13550041615962982, 0.251178503036499, -0.13148964941501617, painter, 5.7, 1
55, 0.1492389291524887, -0.11474987119436264, 0.027117740362882614, firefighter, 3.5, 1
56, -0.1681061089038849, -0.022382188588380814, 0.14991845190525055, electrician, 2.3, 1
57, 0.2251415103673935, 0.035912059247493744, -0.08451385051012039, carpenter, 2.07, 1
58, 0.19296632707118988, 0.1602352410554886, 0.05816751718521118, mechanic, 1.8, 1
59, 0.07702998071908951, -0.008801508694887161, -0.045424848794937134, plumber, 0.7, 1
