id, 3dx, 3dy, 3dz, label, color, size
0, -0.00804775208234787, -0.18048788607120514, 0.0178538765758276, pathologist, 97.5, 1
1, 0.07613684982061386, -0.07846186310052872, -0.11071895807981491, hygienist, 96.4, 1
2, 0.08598806709051132, -0.09186284244060516, -0.28775209188461304, nutritionist, 94.6, 1
3, 0.018517933785915375, -0.20093341171741486, 0.2448783665895462, dietitian, 94.6, 1
4, 0.06269180029630661, 0.21168005466461182, -0.10503445565700531, secretary, 94.6, 1
5, 0.12410739809274673, -0.22622908651828766, -0.006518572103232145, hairdresser, 94.2, 1
6, 0.04239817336201668, -0.08032219856977463, -0.1407403200864792, receptionist, 90.6, 1
7, -0.2339506298303604, 0.06272557377815247, -0.0766594186425209, nurse, 89.58, 1
8, 0.1484464704990387, 0.040534693747758865, -0.046932972967624664, paralegal, 85.4, 1
9, 0.14412084221839905, 0.17076189815998077, 0.11975453048944473, librarian, 83.0, 1
10, 0.10106083750724792, 0.06154745817184448, -0.1407938003540039, planner, 77.6, 1
11, -0.09509345144033432, 0.030153710395097733, 0.09206723421812057, therapist, 76.7, 1
12, -0.045494936406612396, -0.07308511435985565, 0.13633567094802856, practitioner, 74.79, 1
13, 0.0017021623207256198, -0.15595808625221252, -0.38498565554618835, cashier, 72.5, 1
14, -0.2087181955575943, 0.2608742415904999, 0.07334423065185547, teacher, 71.0, 1
15, 0.019768016412854195, -0.0005390529986470938, -0.06133656203746796, educator, 70.8, 1
16, -0.03746585547924042, 0.08682752400636673, -0.02799183689057827, psychologist, 70.3, 1
17, -0.09175152331590652, 0.036150168627500534, -0.05703059956431389, clerk, 69.53, 1
18, -0.16009435057640076, 0.11125673353672028, -0.1201743483543396, counselor, 66.48, 1
19, 0.060643747448921204, 0.18367883563041687, 0.022288810461759567, examiner, 62.46, 1
20, -0.10894440114498138, 0.028960762545466423, 0.0854656994342804, instructor, 62.3, 1
21, 0.004320201463997364, 0.13998737931251526, 0.005117838270962238, baker, 60.8, 1
22, 0.20619234442710876, -0.18863624334335327, 0.0024891793727874756, veterinarian, 60.5, 1
23, -0.0635589212179184, 0.0072165667079389095, -0.10981933027505875, bartender, 59.8, 1
24, -0.003271698486059904, 0.05655496194958687, 0.02398442104458809, accountant, 59.7, 1
25, 0.034321293234825134, 0.21110481023788452, 0.11986006051301956, auditor, 59.7, 1
26, 0.01768070086836815, -0.04866507649421692, -0.005844877567142248, pharmacist, 57.0, 1
27, -0.05864839628338814, -0.33944565057754517, 0.1353118121623993, dispatcher, 56.3, 1
28, 0.1835748255252838, 0.14865908026695251, 0.05362965166568756, broker, 55.5, 1
29, 0.029086843132972717, 0.12103847414255142, -0.02530435472726822, administrator, 54.86, 1
30, -0.3396073877811432, -0.25477516651153564, 0.11104670912027359, appraiser, 52.24, 1
31, -0.13838548958301544, -0.029112763702869415, -0.026771273463964462, salesperson, 48.08, 1
32, -0.02041449025273323, -0.006584790535271168, 0.13139119744300842, investigator, 45.15, 1
33, 0.05596182867884636, 0.012105947360396385, 0.09037844091653824, scientist, 41.94, 1
34, 0.07103454321622849, 0.07496652752161026, -0.014179373160004616, specialist, 41.35, 1
35, 0.04537072777748108, 0.02271314710378647, -0.08007263392210007, technician, 40.34, 1
36, -0.223093643784523, -0.005093083716928959, 0.14373406767845154, supervisor, 38.64, 1
37, -0.3563458025455475, 0.014109671115875244, -0.09186156094074249, manager, 38.51, 1
38, -0.005721641704440117, 0.033948514610528946, -0.03774869814515114, worker, 37.92, 1
39, -0.11464803665876389, 0.056294482201337814, -0.19056987762451172, advisor, 37.9, 1
40, -0.030682679265737534, 0.01217062957584858, 0.017424704506993294, physician, 37.9, 1
41, 0.07009643316268921, 0.0012567435624077916, 0.018693409860134125, surgeon, 37.9, 1
42, -0.17446306347846985, 0.08477786183357239, 0.034288350492715836, doctor, 37.9, 1
43, 0.10311934351921082, 0.09801870584487915, 0.15664052963256836, chemist, 36.1, 1
44, -0.07987108081579208, 0.09347465634346008, 0.043867722153663635, lawyer, 34.5, 1
45, 0.31829431653022766, 0.07959195226430893, -0.1625974178314209, janitor, 34.3, 1
46, 0.21957938373088837, -0.2021196335554123, 0.09469478577375412, paramedic, 32.9, 1
47, -0.09289741516113281, 0.05095718055963516, 0.04516483098268509, officer, 30.42, 1
48, 0.07604552060365677, 0.0771225318312645, 0.18737146258354187, architect, 20.81, 1
49, 0.1672956943511963, 0.17390957474708557, 0.08730529248714447, chef, 19.6, 1
50, 0.028984911739826202, -0.20499897003173828, 0.07879722118377686, programmer, 18.35, 1
51, -0.04625370353460312, 0.004240943118929863, -0.040895070880651474, engineer, 10.72, 1
52, -0.1385825276374817, -0.1765427142381668, -0.3164410889148712, machinist, 6.7, 1
53, 0.07031309604644775, -0.02398756518959999, 0.15747492015361786, inspector, 6.4, 1
54, 0.00489986315369606, 0.14063149690628052, 0.05561824142932892, painter, 5.7, 1
55, 0.09058073163032532, -0.23947195708751678, 0.30185553431510925, firefighter, 3.5, 1
56, 0.06441224366426468, -0.11635040491819382, -0.19948270916938782, electrician, 2.3, 1
57, -0.012456298805773258, -0.06623273342847824, 0.0636303499341011, carpenter, 2.07, 1
58, -0.06215987727046013, 0.0306566022336483, 0.05094941705465317, mechanic, 1.8, 1
59, 0.20387671887874603, -0.040764305740594864, -0.13445113599300385, plumber, 0.7, 1
